Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
Truck,12,219903,110,1302,26,6.9,12.67,43,35,Moderate,High,4,Yes,1230-3873
Hatchback,3,147017,91,1183,29,19.2,12.62,26,33,Critical,High,5,Yes,2083-17118
Hatchback,12,142390,92,2396,39,20.0,12.66,28,34,Good,Low,5,No,65934-178386
Truck,2,106004,115,2684,31,5.8,11.9,39,31,Worn,High,11,No,653-1793
SUV,5,198120,92,1986,30,10.7,11.77,33,32,Good,Medium,3,No,56463-176245
Truck,8,235461,93,2811,26,6.1,12.09,28,31,Worn,Low,8,No,28369-75555
SUV,11,217219,101,3213,24,10.2,12.6,30,32,Moderate,Medium,7,No,33649-100343
Sedan,12,218976,100,624,45,16.3,12.46,29,30,Worn,Low,12,No,24853-72015
SUV,9,100512,99,2944,31,14.4,12.53,28,36,Critical,High,6,No,8772-57328
Truck,7,203172,107,2118,24,8.1,12.57,39,31,Good,Medium,4,Yes,15983-27057
Hatchback,8,106613,88,2535,35,19.8,12.72,28,33,Good,Low,1,No,55581-122603
Truck,5,169583,106,2065,36,4.3,12.43,28,29,Good,Medium,3,Yes,12619-39233
Sedan,3,213995,94,1503,31,11.6,12.2,27,33,Good,High,7,No,15706-44846
Hatchback,6,54433,90,1025,35,21.2,11.9,39,33,Good,Low,9,No,63389-172801
Truck,8,89664,102,2792,28,4.7,12.36,45,28,Good,Low,3,Yes,42602-65682
SUV,1,117125,89,2651,33,12.5,12.69,38,33,Good,Low,5,Yes,43013-133809
SUV,3,221563,98,2121,37,9.4,12.24,40,29,Good,Low,6,No,53885-162353
Sedan,7,58222,95,1310,36,16.2,12.49,37,29,Moderate,Low,12,Yes,28538-74026
SUV,1,31573,91,1382,27,13.8,12.25,29,30,Moderate,Low,7,No,78544-180000
Hatchback,6,146308,92,2396,46,22.4,11.94,41,36,Good,Low,6,No,86578-154956
Sedan,2,111766,103,3291,37,16.0,12.48,25,34,Good,High,8,No,31661-71187
SUV,9,140537,103,1518,38,8.4,12.21,40,29,Worn,Low,10,No,55189-180000
Truck,2,45212,107,1693,30,8.9,11.74,43,36,Critical,Low,6,No,2379-18391
Truck,6,152678,106,1385,19,8.0,12.26,38,33,Good,Medium,1,No,5626-17676
Hatchback,1,151749,95,2838,34,14.9,12.61,31,30,Moderate,Low,12,No,25435-69157
Hatchback,7,245505,92,2692,38,16.6,12.7,42,29,Good,Low,5,Yes,65989-129547
Truck,4,10273,97,2526,27,8.2,11.84,44,30,Moderate,Medium,9,No,16044-36846
SUV,4,167170,96,1002,29,10.9,12.28,37,34,Critical,Low,2,Yes,29769-64621
Sedan,8,50170,90,1873,41,13.6,11.86,25,30,Good,Low,2,No,39243-152307
Truck,5,126928,109,1902,29,10.4,12.48,34,32,Good,High,10,No,4233-10927
Truck,8,122877,105,3259,18,5.5,11.96,26,35,Good,Medium,2,No,26612-44108
Hatchback,9,66781,83,1472,48,17.8,12.06,33,34,Moderate,Low,6,No,27371-180000
Sedan,3,80116,96,941,36,12.5,12.39,43,28,Moderate,Low,2,No,49655-146447
SUV,9,21447,99,3126,40,10.1,11.73,34,29,Worn,Low,9,Yes,27679-101217
Truck,5,154283,101,3350,27,7.7,11.85,31,34,Good,Medium,5,No,30080-81260
Truck,10,206517,108,3397,27,6.7,12.68,41,35,Good,High,8,No,731-7984
Hatchback,7,51568,95,3388,41,15.4,11.94,37,29,Moderate,Low,5,No,44192-96856
SUV,7,172008,103,2731,36,15.1,11.73,40,35,Good,Low,1,No,50609-180000
Sedan,1,23706,94,3103,31,13.1,12.06,27,28,Moderate,Medium,1,No,35000-122836
SUV,12,206831,100,848,29,12.3,11.97,30,28,Worn,Low,6,No,15353-104083
Truck,6,7495,99,835,22,3.8,12.39,25,34,Good,Low,5,No,40767-114491
Truck,1,246841,109,1692,17,6.7,12.33,27,34,Moderate,Low,1,No,12143-34111
SUV,9,233653,89,2056,39,12.7,12.66,30,28,Moderate,Low,9,Yes,49155-140901
Hatchback,9,172802,86,1471,40,21.1,12.71,28,35,Worn,Low,6,Yes,38413-70273
Sedan,12,11704,82,937,34,17.2,11.81,42,28,Moderate,Low,1,No,70114-147192
Sedan,11,99380,85,910,40,18.7,12.67,40,30,Good,Medium,1,No,38608-138906
SUV,3,224519,106,3312,35,7.4,11.8,31,29,Good,Low,1,Yes,39433-132443
Sedan,1,79108,97,2169,36,13.7,12.27,32,32,Good,Medium,5,No,11125-118762
Hatchback,10,110169,93,2961,34,20.2,11.77,30,33,Good,Low,7,No,100927-161591
SUV,9,157549,102,3235,32,10.9,12.01,26,36,Worn,High,2,Yes,26394-92834
SUV,10,237806,104,1684,36,6.9,12.06,29,28,Good,Low,9,No,50833-160453
Hatchback,4,45107,97,1994,31,18.2,12.7,25,31,Good,Low,7,No,36711-69425
SUV,3,13772,96,1114,35,9.0,12.69,28,36,Moderate,Low,3,No,36635-118179
Hatchback,1,69519,95,3246,38,16.9,12.05,27,32,Good,Low,10,No,65328-133466
Sedan,8,75736,99,2473,36,15.1,11.96,45,36,Moderate,Medium,3,No,48242-72670
Hatchback,6,236461,95,3360,32,19.0,12.79,35,29,Moderate,Low,6,No,35431-141423
SUV,2,153367,100,3006,29,9.5,12.08,40,33,Good,Low,3,No,69151-166611
Hatchback,12,14562,85,3324,32,16.1,12.28,29,36,Worn,Low,1,No,58207-180000
Hatchback,11,99007,98,2158,43,19.4,12.68,32,36,Good,Medium,11,No,25044-40144
Hatchback,2,248100,94,778,41,16.2,11.87,37,29,Moderate,High,7,Yes,11810-41846
Hatchback,4,200504,91,2528,32,21.0,12.16,35,29,Good,Low,8,Yes,33389-125177
Truck,10,127450,96,1099,30,4.9,11.94,32,34,Good,High,1,No,14241-59892
SUV,10,138314,99,1567,25,9.6,11.88,36,31,Moderate,Low,11,No,21064-61586
Sedan,6,150688,84,1949,28,13.6,11.98,25,28,Good,Medium,11,No,19271-82791
Truck,8,87518,105,2103,26,5.6,12.75,29,36,Good,Low,7,No,20902-123741
Sedan,9,13456,93,905,39,13.6,12.47,39,32,Critical,High,12,No,4463-14367
Sedan,9,18425,96,2152,33,14.3,11.99,27,30,Critical,Low,10,Yes,11171-37017
Sedan,10,47516,103,1953,34,14.4,12.67,44,29,Moderate,Medium,6,Yes,29724-73938
Truck,4,159587,102,2613,31,4.1,12.73,26,36,Moderate,Low,2,No,39255-122413
Hatchback,3,122170,97,1451,42,20.2,12.76,30,32,Good,Low,9,No,85351-134379
Sedan,5,159081,94,1320,42,14.1,12.68,28,28,Good,Medium,10,No,74704-180000
SUV,12,200184,106,1090,26,11.4,12.55,36,31,Critical,Low,2,No,5156-87279
SUV,10,235241,93,1016,30,9.3,11.75,39,32,Good,Low,3,No,62621-180000
SUV,2,16456,91,1944,33,13.1,11.96,30,36,Good,Medium,2,No,67235-135395
SUV,12,226079,93,2094,33,12.5,12.07,25,33,Moderate,High,8,No,21837-79235
Sedan,4,58964,86,754,36,14.4,12.11,30,32,Good,Low,7,Yes,80932-153144
Sedan,7,179575,97,2356,34,15.4,12.63,25,29,Worn,Medium,8,No,11402-88346
Truck,10,128132,107,1924,23,8.3,12.54,41,30,Good,Low,8,No,25957-43369
Hatchback,7,65000,85,1055,32,18.7,12.52,33,34,Good,Low,2,Yes,91015-168553
Hatchback,2,146799,91,2991,43,17.5,12.04,28,36,Good,Medium,12,No,48149-75175
Sedan,5,163752,88,2712,31,12.9,12.07,44,34,Critical,Low,1,Yes,24836-91100
Hatchback,5,27270,91,1008,34,20.3,11.93,34,32,Worn,Low,9,No,51367-103549
SUV,10,226043,90,1272,38,10.7,12.14,29,28,Good,Medium,12,No,31036-97660
SUV,11,174518,103,1281,25,13.7,12.11,35,28,Good,Low,10,Yes,27797-82981
SUV,6,14887,99,2491,28,11.4,11.78,40,31,Good,Low,5,No,62345-105921
Sedan,6,159183,91,2618,43,15.3,12.48,44,28,Good,Low,6,No,40834-148932
Hatchback,10,195161,85,3130,28,20.5,11.89,26,36,Moderate,Medium,7,No,41711-63429
Sedan,10,244030,95,3088,30,14.9,12.42,40,35,Critical,Low,11,No,17940-40472
Sedan,6,213168,90,2883,31,16.3,12.78,32,30,Good,Low,9,No,73624-118756
SUV,3,133897,93,2106,28,13.1,11.83,31,32,Good,Low,5,No,53380-180000
SUV,6,54913,95,1393,24,14.2,12.51,26,28,Worn,Medium,4,No,38258-66818
Hatchback,12,34420,93,2152,44,16.5,12.03,27,30,Worn,Medium,4,No,35615-117113
Truck,6,221692,94,3292,33,8.0,12.22,43,36,Good,Low,11,Yes,20786-99793
Truck,9,165101,98,2265,19,9.0,11.87,35,28,Moderate,Medium,8,Yes,5657-9405
Hatchback,7,87237,93,2156,42,18.4,12.68,33,31,Good,High,5,No,28599-104789
Truck,4,189577,107,1077,28,4.8,12.14,32,28,Moderate,Medium,1,No,11424-58734
Hatchback,4,101372,88,2103,44,15.8,12.0,39,36,Worn,Medium,7,Yes,34503-72105
Truck,12,101108,110,2664,27,8.7,12.24,36,36,Moderate,Low,7,No,15595-27123
Truck,2,120457,101,2517,33,3.8,12.23,45,30,Critical,Low,9,No,5931-14561
Sedan,12,173817,100,1846,32,17.9,11.74,35,33,Good,Low,10,No,27274-130171
Sedan,1,210237,91,3062,26,13.8,12.0,27,31,Moderate,Medium,1,No,38128-119914
Sedan,3,214893,92,798,36,16.3,12.53,42,29,Moderate,Medium,9,No,52350-106308
Sedan,8,92433,90,700,40,14.4,12.29,44,34,Moderate,Low,5,Yes,56899-100675
Truck,10,125646,99,1290,27,4.9,12.38,31,29,Worn,Medium,3,No,30496-46344
Hatchback,2,162355,88,1744,39,17.8,12.14,27,30,Good,Low,3,No,81360-143750
Sedan,3,95702,98,875,38,17.7,12.06,31,35,Critical,Medium,8,No,12852-72426
Sedan,12,154632,95,999,38,15.3,11.82,31,33,Critical,Medium,2,No,25826-40118
Hatchback,2,88192,98,1217,38,21.6,12.51,35,31,Moderate,Low,6,Yes,27929-74187
Truck,1,30720,104,1923,19,9.2,12.57,44,30,Good,Medium,9,No,5746-15570
Hatchback,10,31142,90,1328,42,17.0,12.71,28,36,Good,Medium,5,No,52603-151507
Sedan,11,244532,90,2924,33,12.8,11.83,25,29,Moderate,Low,4,No,16431-138808
Hatchback,1,31801,98,2532,37,21.7,12.75,33,30,Good,High,8,Yes,23146-90822
SUV,8,203220,104,2173,35,8.2,12.52,37,28,Good,Low,7,No,67395-103559
Truck,6,75597,94,1984,22,7.1,11.83,44,36,Critical,Low,6,No,40201-69347
Sedan,3,95292,92,3070,38,16.9,11.81,40,35,Good,Low,12,No,52716-95346
Hatchback,11,71066,93,3254,45,20.6,12.77,31,35,Worn,Low,3,No,67956-129940
SUV,10,89449,96,1405,32,12.5,12.78,41,36,Good,Low,1,No,91918-143578
Truck,4,119121,109,2916,30,8.8,12.27,43,30,Good,Low,1,No,22628-86550
SUV,5,170706,95,1678,35,9.4,12.05,33,29,Good,Medium,8,No,39476-113814
Truck,12,32514,98,3485,31,4.2,11.77,30,33,Good,High,1,No,37442-62640
Sedan,10,15328,87,3142,27,11.3,11.86,33,28,Worn,Low,11,No,27304-77814
Sedan,1,173734,86,2800,37,13.9,12.33,40,36,Moderate,Medium,4,No,56117-109005
Hatchback,2,168613,96,2174,32,16.1,11.73,35,35,Good,Low,5,No,41326-80834
Truck,1,42888,115,2662,34,4.8,11.71,31,33,Moderate,Medium,5,Yes,1769-6227
Sedan,7,33785,96,1953,27,14.4,12.55,27,33,Good,Low,2,No,66454-120838
SUV,12,247225,100,2511,26,9.0,12.68,33,36,Good,Low,8,No,83379-130199
Hatchback,2,207352,96,3008,42,16.0,12.61,45,35,Good,Low,5,No,86008-171678
Truck,7,170835,93,958,22,6.7,12.17,31,35,Good,Low,7,No,39356-110628
Sedan,11,230140,84,1057,34,14.8,12.3,43,31,Good,Medium,3,No,55998-102916
Sedan,12,121400,89,1032,31,16.0,12.43,37,29,Moderate,Low,12,No,12612-43674
Hatchback,9,96011,95,600,33,14.7,12.55,44,33,Good,High,2,No,14946-47204
Hatchback,11,245988,87,3155,40,20.1,12.63,37,31,Good,High,2,No,37484-115164
Truck,6,177004,97,811,30,4.1,12.11,39,31,Worn,Medium,9,No,15080-42326
Sedan,1,248877,89,904,36,14.1,12.21,38,31,Good,Low,5,No,27502-180000
Sedan,8,146781,92,3488,30,18.1,11.72,41,29,Critical,Low,6,No,15509-53307
SUV,10,133169,95,1887,31,10.0,11.73,35,28,Good,Low,1,No,72106-126808
SUV,8,105492,87,2107,29,9.9,12.77,42,30,Worn,Medium,12,Yes,16776-60742
SUV,9,49161,92,2471,37,8.7,12.05,38,36,Moderate,Low,1,No,35308-137058
SUV,12,224064,100,2184,31,11.6,12.28,36,34,Good,High,4,No,22108-54728
Truck,6,174258,115,821,32,9.9,12.75,25,31,Good,Medium,8,No,12454-26126
SUV,6,230665,98,2473,32,8.8,12.47,27,31,Moderate,High,5,No,28088-49806
Hatchback,8,168728,96,2365,47,16.7,12.04,44,28,Good,Medium,3,No,60194-106584
Hatchback,7,88316,85,2893,40,13.6,11.94,45,32,Good,Medium,8,Yes,46272-71746
Truck,8,133818,96,1185,31,6.3,12.12,35,36,Good,Medium,4,No,18709-73233
Truck,12,148116,101,2405,18,4.4,12.41,44,33,Worn,High,9,No,7047-15335
Truck,8,36733,108,1063,22,6.6,12.45,25,36,Good,Low,8,No,21821-108275
Truck,4,118626,98,1499,32,5.8,12.41,27,28,Good,High,5,No,7614-13238
SUV,6,161564,95,1088,39,11.6,11.7,32,32,Good,Medium,8,No,80914-173450
Hatchback,11,158374,99,915,39,20.5,11.81,33,29,Moderate,Low,5,No,36486-112801
Truck,9,42435,99,2165,34,8.1,12.33,31,35,Good,Low,8,No,32578-122724
Truck,7,59863,111,2229,30,8.8,12.67,43,36,Worn,Low,11,No,3456-11166
Truck,3,86175,104,2732,29,10.4,11.84,40,36,Critical,Medium,10,No,8664-22150
Hatchback,11,188041,98,1033,40,17.3,12.56,28,32,Good,High,8,No,14317-43647
Sedan,5,40561,92,2469,30,14.6,12.28,29,30,Worn,Low,7,No,7985-125576
Truck,11,111386,108,2095,30,9.8,11.88,27,30,Worn,High,2,No,2748-4378
Truck,3,57454,100,848,26,9.0,12.04,31,31,Good,High,1,No,29077-50583
Truck,11,174663,101,1496,25,5.8,12.35,42,28,Moderate,Low,12,No,11830-39846
Sedan,12,141306,88,1552,41,15.5,12.51,45,33,Moderate,Low,5,No,80514-143182
Sedan,3,219927,95,3356,30,11.7,12.51,40,35,Good,Low,7,No,33541-84163
Sedan,6,154526,86,1538,41,16.6,12.79,34,35,Worn,Low,10,No,36036-124624
Truck,2,34464,100,2298,21,5.9,11.91,28,36,Good,Medium,10,No,6652-50576
Hatchback,9,43166,88,3159,34,16.6,12.38,42,36,Critical,Low,11,No,7853-40995
Hatchback,2,217409,98,1200,33,18.2,12.06,44,34,Good,Low,6,No,35232-96098
Hatchback,5,60337,94,2141,41,18.3,12.61,43,34,Worn,Medium,5,No,39108-71038
Truck,2,22842,102,2680,29,6.8,12.65,45,29,Critical,Medium,9,Yes,6230-12944
Truck,5,202167,109,3469,25,6.5,12.69,28,36,Worn,High,5,No,2563-5209
Truck,5,18939,112,1242,22,8.3,12.64,29,30,Good,Low,12,No,11694-21250
Truck,12,55460,95,902,16,7.8,11.85,28,29,Moderate,Medium,8,No,14484-26890
Sedan,12,81488,103,3278,33,14.6,11.99,28,30,Critical,Low,8,No,25391-91897
SUV,9,25541,97,2201,26,10.0,11.96,34,28,Good,Low,5,No,65764-160282
SUV,7,14315,90,1091,33,9.8,12.62,28,31,Good,Low,12,No,41852-105762
SUV,2,5507,97,2763,31,15.0,12.25,27,29,Good,Medium,11,Yes,20358-35528
Truck,12,104374,102,2895,19,5.8,12.48,33,34,Good,High,12,No,1041-3341
SUV,12,136668,100,3220,39,11.1,12.35,39,28,Good,Medium,1,No,90941-151265
SUV,2,177674,101,1170,33,10.5,12.24,40,35,Good,Low,2,No,61018-158278
Sedan,4,168111,91,781,36,13.6,12.31,30,32,Good,Low,7,No,90006-142900
Truck,6,104764,99,3341,19,7.3,12.0,31,33,Good,High,7,Yes,3561-22391
Hatchback,10,54217,100,1063,40,14.6,11.86,41,34,Worn,Low,2,No,42004-167338
Sedan,7,211336,92,1184,41,13.8,11.81,43,36,Moderate,High,3,No,18417-32399
SUV,6,86422,106,849,43,9.3,12.06,43,30,Moderate,Medium,2,No,36174-113592
Hatchback,12,44746,85,2496,41,17.5,12.78,32,36,Moderate,Low,6,No,88428-171774
Sedan,8,233306,96,2949,40,14.7,12.58,32,35,Good,Low,2,No,51815-112197
Sedan,6,149254,88,1211,27,13.0,12.52,31,35,Good,Low,12,No,33162-132056
SUV,10,144108,101,811,37,9.8,11.79,27,28,Good,Low,6,No,50451-149889
SUV,2,161593,95,2724,36,13.7,11.76,33,35,Good,Low,3,No,53005-124393
SUV,5,52873,94,1513,28,11.5,12.04,45,29,Good,Low,9,No,27008-180000
Hatchback,9,41359,86,1524,33,21.1,12.56,39,36,Good,Medium,2,No,32235-161877
Truck,8,66178,105,1290,19,4.6,12.47,28,32,Good,Low,5,No,35348-58396
Truck,12,249185,98,1950,23,7.8,11.71,34,28,Good,Low,3,No,32551-73423
SUV,12,145722,98,2069,27,11.8,12.55,32,28,Good,Low,10,No,28186-180000
Hatchback,1,139373,96,1973,28,14.6,11.82,27,33,Good,Medium,4,No,36662-88380
SUV,4,17251,91,601,42,13.4,11.96,28,30,Good,Low,12,Yes,50771-81511
Hatchback,8,133375,94,2671,44,16.6,11.82,27,30,Moderate,High,6,No,40326-61128
Hatchback,3,38779,90,1508,42,20.6,12.17,41,36,Good,Medium,12,No,18522-100653
SUV,11,73871,101,1792,23,9.8,12.02,27,35,Good,Medium,5,No,27362-78080
Truck,9,209065,107,2574,29,7.8,12.5,33,35,Good,High,7,No,3479-11491
SUV,4,202046,104,2204,37,8.0,12.0,31,35,Critical,High,12,No,5332-10022
Hatchback,11,99376,88,1176,42,14.1,12.62,40,30,Good,Medium,10,No,102039-176093
Sedan,8,33334,90,3422,28,11.1,11.8,41,33,Good,Low,9,No,65168-122538
Sedan,2,55385,95,2005,43,15.4,12.77,36,31,Good,Low,5,No,51354-120004
SUV,10,10408,97,2114,34,11.4,11.81,34,29,Good,Medium,9,No,65094-101098
Truck,5,12339,106,2921,29,7.1,12.14,41,36,Moderate,High,5,No,2486-14042
Hatchback,5,94409,100,3019,46,14.8,12.08,35,31,Critical,Low,4,No,40394-61208
Hatchback,3,43764,96,970,34,19.7,12.03,42,34,Good,Medium,1,No,44571-71733
SUV,9,42142,88,3009,30,14.6,12.41,45,36,Worn,Medium,10,No,41583-68573
Sedan,7,194847,87,965,31,17.8,11.8,43,31,Good,High,1,No,55061-87085
Sedan,10,232856,98,626,32,17.4,12.76,27,34,Critical,High,9,No,3166-10508
Truck,12,180344,95,3002,29,7.6,11.81,41,34,Good,High,6,No,8310-15210
SUV,12,79259,103,822,36,10.4,12.22,42,29,Worn,High,1,No,50872-122356
Sedan,1,193773,86,1254,42,11.7,12.67,29,33,Worn,Medium,5,No,53397-110877
Truck,1,130965,107,3446,26,9.3,12.59,34,32,Critical,Medium,5,No,2461-4047
Hatchback,11,76110,92,2197,31,19.0,11.88,36,28,Good,Low,3,No,62429-119607
Sedan,4,204678,94,3405,36,15.5,12.06,43,33,Good,Low,4,Yes,54680-180000
Truck,1,236465,97,1362,30,9.0,11.73,35,34,Moderate,High,8,No,9381-22437
Sedan,4,47501,94,2943,37,12.7,12.76,32,33,Good,Low,12,No,37504-85492
SUV,5,190658,95,2684,28,10.0,12.27,30,31,Moderate,Medium,10,No,39696-120666
Truck,8,178851,101,759,19,3.3,12.24,40,30,Critical,Medium,4,No,3031-9821
Sedan,9,232831,100,2917,32,16.2,11.74,29,36,Moderate,Medium,3,No,14300-36218
Hatchback,12,12357,89,3030,30,18.5,12.71,36,33,Critical,Low,4,No,36055-82003
SUV,3,146295,91,3321,25,11.6,12.33,41,30,Good,Low,3,No,65875-139879
Sedan,9,87050,97,3205,34,17.7,11.98,37,32,Moderate,Low,6,No,41555-130219
Sedan,5,15332,92,3141,37,17.9,12.52,33,30,Worn,Low,10,No,70476-142906
Truck,3,209509,109,919,32,5.2,11.94,25,28,Good,Medium,3,Yes,7999-19993
Sedan,5,47041,85,1850,29,14.5,12.04,44,31,Moderate,Low,10,Yes,31806-75390
SUV,7,84138,97,3335,29,10.1,12.53,38,30,Worn,Low,6,No,32953-110721
SUV,3,244766,103,2870,38,10.8,12.18,32,29,Good,High,10,No,48423-76145
Sedan,3,151788,90,925,33,13.2,12.04,28,36,Good,Low,1,No,63606-131302
Hatchback,12,36218,91,1293,37,15.8,11.71,35,30,Worn,Medium,7,No,39097-136027
Sedan,7,176924,90,3194,27,17.2,12.66,25,33,Good,Low,2,No,64301-161567
Sedan,1,6634,87,2904,44,14.5,11.86,31,32,Critical,High,8,No,6434-15960
Truck,10,90181,95,2827,35,7.4,12.47,31,34,Good,Medium,12,No,18358-28654
Truck,7,202719,94,2127,16,4.7,11.75,35,30,Moderate,Low,11,No,11624-40874
SUV,1,41053,93,778,25,9.4,12.38,39,34,Good,Low,10,Yes,28068-180000
Truck,4,158643,103,2177,27,3.5,12.37,32,31,Worn,Low,7,Yes,12944-46368
Sedan,5,122578,101,981,37,17.5,12.46,31,36,Good,Medium,8,No,53795-98353
Sedan,10,114686,89,3083,36,14.8,11.76,31,28,Worn,Medium,7,No,30060-114764
Sedan,10,170176,100,2932,34,14.4,12.32,36,29,Good,Medium,12,No,36173-55839
Hatchback,6,82622,84,1465,33,17.2,12.59,28,33,Moderate,Medium,5,No,37499-67061
Hatchback,12,132434,93,979,37,16.5,12.78,29,29,Worn,Medium,6,Yes,25024-95768
Sedan,1,171663,91,1620,33,18.1,11.82,34,28,Good,Medium,10,No,40750-71468
Hatchback,1,63982,90,1000,39,15.3,12.18,30,34,Moderate,High,7,No,23630-75296
Sedan,3,180754,100,3481,38,17.6,12.35,43,34,Good,Low,10,Yes,33128-91922
Sedan,2,108006,92,2645,29,16.1,12.69,28,32,Moderate,Low,12,No,38903-69527
Sedan,5,142856,90,3184,40,16.0,12.39,36,34,Moderate,High,10,No,17217-51459
Truck,4,168198,107,605,24,7.0,12.49,32,35,Good,Medium,8,No,6611-23207
SUV,5,33496,95,1999,40,9.6,11.79,32,32,Good,Low,11,No,27170-98752
Hatchback,4,235339,92,3383,42,21.3,11.92,37,33,Moderate,High,10,No,24193-60289
Hatchback,12,8009,89,2971,41,16.2,12.15,32,31,Good,Low,11,No,37517-169844
Hatchback,2,248229,96,3429,43,19.0,12.12,42,33,Good,High,10,No,20137-36829
Truck,9,165125,98,1702,26,9.7,12.35,44,35,Moderate,Medium,8,No,21842-76532
Sedan,1,6766,103,1896,37,15.8,12.41,44,36,Good,Medium,12,No,31298-65144
Sedan,3,40266,94,1701,32,14.5,12.62,40,31,Good,Low,7,No,45772-172574
SUV,11,181921,100,2916,29,13.4,11.74,27,35,Moderate,Low,2,No,71247-115997
Truck,4,81649,107,900,20,6.4,11.96,40,28,Worn,Low,9,Yes,2830-5594
Truck,4,118632,105,894,32,5.1,12.65,38,32,Good,High,5,No,12117-42931
Hatchback,7,224206,88,1105,42,18.0,12.66,33,34,Worn,Low,2,Yes,55616-156310
Hatchback,2,25425,101,3425,43,15.4,11.85,41,36,Moderate,Medium,11,Yes,12485-23523
Truck,10,89198,110,1712,23,4.5,12.47,40,28,Moderate,Medium,8,No,8254-23988
SUV,3,137229,97,744,37,11.8,12.18,26,30,Good,Low,5,No,50727-142849
SUV,3,204476,100,740,28,14.1,12.12,35,30,Worn,Medium,10,No,33962-66894
Sedan,2,164971,94,2333,40,17.2,11.91,41,31,Good,Low,9,No,94617-156545
Sedan,4,61608,91,2961,37,14.4,12.17,36,34,Moderate,Low,8,No,58753-121933
SUV,5,213113,97,3499,36,12.3,11.74,45,28,Moderate,Medium,2,Yes,4795-130866
Hatchback,6,182493,86,1459,38,22.5,11.79,45,35,Critical,Low,7,No,45327-112635
Truck,3,156718,98,1421,26,8.8,12.1,30,35,Good,High,9,No,4102-15926
SUV,6,196299,96,1254,29,11.4,11.8,30,34,Critical,Medium,3,No,13248-62645
Truck,11,53104,105,1152,21,6.9,11.7,37,30,Good,Low,10,Yes,8899-30829
Hatchback,10,227805,88,1266,40,18.4,11.97,37,32,Good,High,6,No,45319-101371
SUV,11,236911,91,1817,33,8.7,12.42,45,35,Good,Medium,10,No,56914-171788
Truck,10,7921,95,2354,20,4.3,11.81,39,28,Good,Low,2,No,19314-57616
Truck,7,41286,105,2369,28,4.7,11.97,33,32,Good,Low,2,No,44859-84517
Hatchback,7,199229,84,647,29,21.6,11.9,40,31,Moderate,Low,6,No,45026-67774
Hatchback,2,73903,91,2681,39,20.0,12.78,42,32,Moderate,Low,11,No,40104-75468
Hatchback,4,53881,94,1390,46,18.1,12.13,28,34,Moderate,High,4,Yes,25256-55852
Truck,3,24565,106,3452,23,8.8,11.82,35,35,Worn,Low,10,No,6150-18760
Hatchback,2,103869,89,2918,44,15.0,12.28,30,32,Good,Medium,2,Yes,64589-125651
SUV,3,134301,96,2915,26,11.7,11.88,30,35,Worn,Low,1,No,73157-180000
SUV,1,50147,105,1902,22,11.9,12.2,30,33,Critical,Medium,12,Yes,6936-11180
Sedan,1,225872,96,1066,31,14.7,12.45,32,36,Critical,Low,11,No,10645-41021
Truck,6,196237,105,1327,32,7.7,12.4,43,31,Good,High,8,No,15529-38377
Truck,10,157457,104,2657,21,8.1,12.05,32,36,Worn,Medium,7,Yes,5101-15303
Truck,2,65063,102,1349,20,8.1,12.7,45,29,Moderate,Medium,10,No,8199-16747
Sedan,8,182007,89,941,34,14.1,12.3,27,36,Good,Medium,6,No,37142-132472
Truck,6,249876,107,2383,25,8.3,12.48,44,30,Critical,Low,1,No,7869-18393
SUV,1,82893,96,1950,32,8.7,12.48,40,35,Moderate,Low,3,No,23404-78664
Hatchback,9,174545,86,728,33,21.6,11.93,42,33,Moderate,High,3,No,6679-55380
SUV,6,90864,103,2677,33,9.6,12.69,44,35,Moderate,Low,2,No,60345-152195
Sedan,7,203427,86,2536,37,13.8,12.06,38,36,Moderate,Low,12,No,25609-120430
Sedan,9,92741,103,1527,43,18.9,11.74,25,29,Moderate,Low,5,No,60213-99309
Truck,2,168485,97,3236,30,5.3,12.08,37,32,Good,Medium,3,No,27245-51353
Sedan,6,106529,95,1510,34,17.0,12.78,42,33,Moderate,High,7,No,9443-23891
Sedan,2,106576,89,3440,30,13.8,12.35,29,33,Moderate,Low,2,No,64437-144541
Sedan,6,241924,88,1263,39,13.1,12.67,25,29,Critical,Low,8,Yes,15218-55083
Truck,4,232746,94,1878,30,9.0,12.2,45,36,Moderate,High,4,No,8567-32195
Sedan,9,188210,94,815,29,16.1,12.68,30,28,Critical,High,11,No,4560-10622
Truck,4,71229,95,2385,28,10.1,12.34,35,29,Good,High,11,No,2085-8103
SUV,10,163289,91,2506,37,10.3,12.56,34,32,Worn,Low,5,No,98766-152090
Sedan,1,171544,96,1171,43,17.1,12.65,36,30,Good,Low,2,No,57635-180000
SUV,9,220960,106,1474,35,9.2,12.26,28,29,Good,Low,4,No,31896-71698
Sedan,2,237805,93,1326,35,11.9,12.36,27,29,Moderate,High,2,Yes,27432-90326
Truck,8,166539,103,1644,20,7.9,11.82,27,31,Moderate,Low,7,No,2038-33865
SUV,7,189090,96,2022,25,14.3,11.75,42,30,Good,Low,3,Yes,44206-68030
Truck,9,204870,107,959,35,3.2,11.76,41,36,Worn,High,3,Yes,787-4382
