Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
Hatchback,9,158776,92,2145,26,9.9,11.37,43,69,Critical,Medium,3,No,52062–59764
Sedan,8,38226,92,2712,50,16.6,12.66,37,86,Worn,Low,12,No,52913–70109
Sedan,11,66882,98,2012,42,8.7,11.22,43,93,Worn,High,2,Yes,36789–57479
SUV,6,159043,86,2980,41,6.4,12.7,40,98,Worn,Medium,5,No,49054–69530
Truck,11,182326,87,1524,29,9.9,12.89,41,55,Critical,High,4,Yes,37203–61171
Hatchback,6,10356,88,2731,44,15.9,12.4,31,31,Critical,High,1,Yes,46327–62273
Truck,7,87563,94,2967,27,12.5,12.84,45,44,Worn,High,4,Yes,46386–62006
Sedan,2,126433,100,1809,40,11.6,12.89,38,107,Good,Low,4,Yes,70962–78608
SUV,8,60931,106,1642,36,12.4,12.71,33,96,Good,Medium,7,No,54953–64549
Hatchback,8,21331,86,1566,33,17.3,11.53,34,74,Worn,High,1,No,49684–56986
SUV,14,190159,110,2426,38,19.9,11.22,43,107,Moderate,Medium,10,No,26276–49818
Truck,10,59231,91,1773,45,5.1,11.05,38,64,Good,Low,1,Yes,58222–65700
Sedan,7,179892,94,2230,50,7.1,11.66,38,41,Worn,High,12,No,30600–45102
Sedan,9,165779,110,1603,39,5.8,12.83,40,105,Moderate,Medium,5,Yes,53079–59427
Sedan,6,170744,109,2162,33,19.9,11.26,42,107,Worn,High,9,No,44838–52360
Sedan,6,193257,100,2340,45,17.2,11.05,44,77,Critical,Low,2,No,57765–87437
Truck,8,49299,88,2876,29,17.5,12.78,33,70,Critical,High,12,Yes,31185–43967
Sedan,13,143435,107,2838,45,19.7,12.39,44,53,Critical,Low,2,No,61172–68820
Hatchback,5,64643,103,2807,32,19.8,11.62,30,90,Worn,High,9,Yes,32152–50902
SUV,12,96871,90,2391,29,17.8,12.67,31,91,Moderate,High,1,No,35981–42561
Hatchback,11,42918,99,2524,29,18.2,12.19,37,33,Moderate,High,11,No,28217–33239
Hatchback,5,16270,110,2294,22,16.7,11.08,35,52,Moderate,Low,7,Yes,63931–66149
Hatchback,9,84674,103,1868,38,8.7,12.74,39,81,Critical,Low,10,Yes,51963–65419
Truck,7,71970,94,2640,27,6.0,12.66,39,95,Worn,Medium,5,Yes,56501–72575
SUV,9,6538,102,2459,35,8.5,11.83,40,95,Critical,Low,12,No,60550–62728
Truck,13,90175,105,2260,29,11.6,12.22,32,34,Moderate,Low,7,Yes,52962–68288
Sedan,1,103221,98,2619,41,18.6,11.37,40,100,Worn,Low,8,Yes,58269–81015
Sedan,5,50013,88,2873,39,5.8,11.97,40,96,Worn,High,11,No,42695–55903
Sedan,6,167687,108,1905,30,11.1,11.6,38,75,Good,Medium,2,Yes,52784–71228
SUV,5,119716,93,2012,36,14.0,11.6,32,96,Moderate,Low,5,Yes,68104–73506
Truck,11,43882,107,1881,22,12.3,11.48,36,40,Good,Medium,7,No,34560–54544
Hatchback,11,93234,99,2671,29,15.8,11.45,44,44,Moderate,Medium,11,No,39565–48975
Truck,12,109925,101,1940,24,20.0,12.91,38,96,Moderate,High,3,Yes,37825–51959
Hatchback,1,135356,110,2627,50,15.9,11.72,31,81,Worn,Medium,11,Yes,58689–67127
Truck,6,146892,101,2530,30,12.6,11.67,32,61,Moderate,Low,11,No,41872–68946
Hatchback,4,132499,102,2687,26,10.4,12.32,41,65,Moderate,Medium,12,Yes,44352–62480
Hatchback,6,122317,104,2202,26,13.0,12.37,40,45,Good,High,8,No,36812–49596
Sedan,11,62910,86,2984,29,6.8,11.12,40,79,Good,High,3,Yes,30676–57158
SUV,12,131478,90,2838,50,6.4,11.53,37,45,Moderate,Low,7,Yes,51948–69540
SUV,15,189831,102,1672,32,16.5,12.03,36,70,Good,Medium,6,No,37586–52950
SUV,1,21469,105,2540,22,9.4,12.02,39,53,Critical,Low,10,Yes,60986–87306
Hatchback,8,133155,104,2073,46,12.0,11.15,39,48,Moderate,Low,9,No,50611–59195
Truck,10,92373,104,1875,27,19.5,12.67,35,91,Moderate,High,9,No,26843–39121
Truck,3,141701,94,1859,35,5.5,11.22,39,46,Critical,Low,11,Yes,64924–75248
Sedan,5,136594,105,2328,21,5.1,12.55,43,75,Good,High,12,No,31200–48970
SUV,2,8095,102,1712,42,11.8,12.53,35,53,Worn,Medium,12,Yes,57783–60727
Truck,6,50625,108,2113,41,14.7,12.87,30,38,Critical,Medium,3,No,45532–67952
Sedan,1,18073,93,1598,43,13.0,12.17,31,75,Moderate,Low,9,Yes,59831–75993
Sedan,8,31384,85,2351,46,17.3,12.24,33,73,Good,High,6,No,31075–60303
Hatchback,11,137040,109,2573,48,14.2,11.57,41,67,Moderate,Low,6,No,51151–74295
Hatchback,14,103558,97,2116,33,5.1,11.46,33,35,Critical,Low,6,Yes,41040–60138
Hatchback,15,143471,87,2760,41,17.6,11.59,32,91,Moderate,High,11,No,30639–43399
Hatchback,7,35436,99,2262,46,14.7,11.2,42,30,Critical,High,6,No,41033–63261
Hatchback,10,82733,95,2703,40,14.5,11.62,32,86,Good,High,1,Yes,45080–60990
Truck,11,145236,107,2352,41,17.5,12.74,37,60,Moderate,High,2,Yes,30106–48486
Hatchback,7,56074,94,2750,28,12.7,12.61,33,95,Good,Low,12,No,50974–72838
Truck,11,64521,90,2575,22,7.5,12.89,42,90,Moderate,Low,4,No,51069–76807
SUV,11,42385,89,1675,24,6.1,12.05,34,76,Good,High,4,Yes,30002–46994
Truck,2,67793,94,2681,44,13.4,11.26,36,52,Good,High,11,No,37827–62831
Truck,10,13085,107,2128,26,18.3,11.86,30,82,Critical,Medium,2,Yes,48447–70829
Hatchback,8,42059,99,1747,44,17.6,11.2,40,65,Moderate,Low,7,Yes,61209–64195
Sedan,7,173483,104,2173,45,6.6,12.46,36,75,Worn,Low,6,No,51117–73959
SUV,10,168540,95,2916,48,13.6,11.29,39,94,Good,Medium,4,No,47739–56549
Hatchback,1,92579,86,2644,40,5.9,12.38,44,38,Critical,High,11,Yes,45928–71558
Hatchback,4,64579,91,1587,32,18.1,11.57,39,43,Moderate,Medium,9,Yes,45996–73212
Truck,4,112445,91,2744,44,12.0,11.63,40,95,Worn,High,6,No,37458–62534
Sedan,15,67151,105,2770,46,16.3,12.9,43,68,Critical,Medium,3,Yes,38370–45274
Truck,8,16183,110,1830,24,9.2,11.21,45,53,Good,Low,1,Yes,57463–70193
Truck,13,176515,94,2300,45,9.2,11.56,31,100,Moderate,Low,6,Yes,45324–61372
Truck,13,162661,100,2861,47,18.2,11.63,44,49,Good,High,3,Yes,36522–47730
Truck,15,137237,110,2269,38,15.5,11.03,37,77,Worn,Low,10,Yes,35256–51246
SUV,7,32314,98,1603,34,12.2,11.74,35,55,Good,Medium,6,Yes,50720–78132
SUV,7,164344,97,2977,40,19.0,11.53,31,35,Critical,Low,1,Yes,54671–73105
Truck,1,64816,94,2876,29,19.0,12.81,32,66,Moderate,Medium,12,Yes,53804–64828
Truck,8,95144,100,2631,32,19.7,11.17,39,56,Critical,High,8,Yes,41183–57355
Sedan,6,135719,98,2154,25,15.1,11.92,35,87,Good,Medium,10,Yes,45753–69601
Truck,6,134508,98,2952,25,6.5,12.02,31,105,Critical,Medium,2,Yes,47377–74053
Truck,4,138367,97,2132,27,18.4,11.53,32,103,Moderate,High,5,No,45741–55539
SUV,5,69645,92,1857,41,6.3,12.77,36,38,Good,High,10,No,35670–59706
Sedan,14,99108,91,2219,35,19.2,11.71,37,57,Worn,Low,6,No,46028–58966
Hatchback,11,47960,108,2536,41,6.4,12.41,44,71,Worn,High,7,No,32646–51124
Truck,7,100405,104,1771,22,17.1,11.83,38,61,Worn,Low,3,No,52297–80643
Sedan,13,68541,98,1751,48,15.7,11.12,36,86,Worn,High,2,Yes,28386–48220
SUV,8,182960,91,2811,38,12.4,11.23,31,79,Moderate,Low,1,No,57003–76359
Hatchback,11,56219,104,1518,34,16.1,12.53,31,73,Good,Medium,9,Yes,50125–59899
SUV,11,105928,91,2830,31,14.8,11.43,44,39,Critical,Low,1,Yes,50168–78030
Hatchback,3,163408,96,1765,48,7.5,12.16,39,74,Good,High,8,Yes,42075–67535
Hatchback,13,125426,99,2158,36,19.2,11.66,37,40,Good,Medium,7,Yes,45586–56936
Sedan,4,131972,87,2975,22,17.7,12.4,43,77,Critical,Medium,4,No,59570–64070
SUV,5,32337,93,2714,22,8.6,12.92,44,61,Worn,High,11,No,28975–52397
Sedan,11,38915,95,1859,26,13.1,12.62,43,44,Moderate,Low,3,Yes,53125–64417
Sedan,2,167985,109,2539,36,13.5,12.29,45,83,Good,Medium,12,Yes,47906–70078
Truck,6,193541,94,2956,45,14.4,11.22,42,106,Moderate,High,1,Yes,42673–69173
Sedan,12,12097,99,2113,35,7.4,12.64,38,98,Good,Low,11,No,47237–61139
Hatchback,9,175870,88,2057,29,10.9,12.42,44,104,Worn,Low,7,Yes,57822–63790
Sedan,6,20261,109,2909,30,19.4,11.47,36,30,Worn,Medium,2,No,54517–79115
Sedan,6,121173,99,2035,30,19.9,12.17,33,52,Critical,Low,1,Yes,57304–81484
Sedan,1,52662,92,2412,49,9.3,11.2,45,96,Critical,Medium,11,Yes,45622–69868
Sedan,1,184662,101,2816,37,19.8,12.13,37,54,Critical,Low,12,Yes,68035–82021
SUV,10,88328,85,2087,20,13.7,11.49,33,33,Critical,Low,11,No,44583–63621
Hatchback,1,170672,93,2285,27,9.1,12.76,34,80,Worn,High,5,Yes,38945–64345
Sedan,3,121479,91,2218,27,12.5,11.45,38,78,Good,High,7,No,49968–65720
SUV,15,142223,92,2412,32,5.5,11.39,39,70,Critical,Medium,1,No,33571–62765
Hatchback,8,197710,93,2315,36,18.3,12.32,42,55,Good,Low,4,No,45057–73711
Hatchback,1,101548,97,1891,44,15.9,12.5,35,61,Worn,Medium,10,No,58239–79609
Sedan,7,64113,88,1991,28,6.9,12.62,44,61,Good,High,1,Yes,45915–70173
Hatchback,2,22006,93,1805,44,13.8,11.3,37,51,Good,Low,9,Yes,67710–83904
SUV,15,152061,85,1591,42,10.7,12.11,38,36,Worn,Low,5,No,51988–56696
Truck,1,190399,93,2332,44,12.4,11.05,34,54,Good,High,4,No,53825–65353
Truck,9,70746,106,1805,24,10.3,11.83,32,46,Moderate,Low,12,Yes,45351–72635
Truck,10,179844,88,2322,24,8.7,11.53,43,38,Worn,High,5,No,37233–50005
Sedan,10,182807,101,2967,40,17.8,12.79,40,100,Critical,Low,12,No,40082–67700
Hatchback,4,43130,94,1823,45,7.4,12.26,41,81,Good,Medium,5,No,54443–73039
SUV,13,28269,96,1813,50,16.3,12.68,36,56,Moderate,High,1,Yes,35538–65508
Sedan,5,18614,94,2431,41,15.0,13.0,36,99,Moderate,Low,12,No,48625–77231
Truck,5,76023,108,2265,35,9.8,11.41,31,31,Critical,Medium,12,Yes,43600–51404
Hatchback,5,10681,100,1744,22,11.0,11.98,45,107,Good,Medium,3,No,60293–76423
Sedan,10,35878,94,2288,40,10.1,11.71,33,61,Good,Medium,6,Yes,55334–59434
Sedan,7,180054,102,2593,40,11.1,12.31,37,45,Moderate,Low,4,No,62538–80850
Hatchback,4,70581,104,2489,45,11.6,11.86,41,75,Critical,Low,7,Yes,63776–76928
SUV,9,163532,95,2149,37,7.6,11.4,40,76,Worn,Low,3,No,53190–79282
SUV,12,44798,110,2395,24,15.6,11.34,36,46,Worn,High,5,No,27967–57239
Truck,12,163382,86,1974,32,12.8,12.62,40,62,Critical,Medium,1,No,54792–62594
Hatchback,13,113850,106,2362,28,19.3,11.08,39,105,Worn,High,9,Yes,37372–40842
Truck,3,195459,109,1972,22,9.0,11.57,33,65,Worn,Low,12,Yes,49085–76459
Hatchback,10,182130,109,2946,20,16.2,12.68,30,60,Critical,High,3,No,24793–50727
SUV,2,182354,97,2564,42,5.4,11.5,36,68,Worn,High,2,Yes,54872–69448
Hatchback,4,16397,85,2813,25,18.6,12.29,35,95,Good,Medium,9,Yes,60016–63246
Sedan,13,82505,89,1828,46,19.7,12.65,31,99,Good,Medium,2,No,49937–65149
Truck,13,50070,87,2764,33,18.6,12.06,34,110,Worn,Medium,9,Yes,41183–60611
Hatchback,4,134833,104,2608,30,8.9,11.81,33,48,Worn,High,12,No,28502–56002
SUV,7,94009,85,1871,24,10.5,12.21,45,103,Worn,Low,1,Yes,48871–78065
Truck,13,85392,109,1583,24,8.8,12.65,40,67,Good,Medium,11,Yes,33568–48002
Sedan,6,12258,107,2928,45,12.9,11.22,38,59,Critical,Medium,9,No,46406–53292
Truck,13,79024,86,1889,37,6.2,12.89,39,31,Moderate,Medium,5,Yes,35234–62006
Truck,1,109604,104,2331,26,18.6,11.13,41,98,Moderate,Medium,6,Yes,60993–71195
Truck,11,33454,106,1649,43,9.0,12.59,32,69,Worn,High,11,No,31584–36108
Sedan,15,42022,99,2183,28,8.1,12.37,39,36,Worn,Low,8,Yes,35100–60790
Truck,7,17573,93,2535,46,15.1,12.71,40,57,Worn,Medium,2,No,57965–70125
Truck,9,114728,89,1841,47,8.8,11.63,43,78,Good,Medium,2,No,47414–61874
Sedan,1,178675,92,2034,46,19.8,11.96,32,72,Worn,High,10,Yes,38741–62155
SUV,9,72942,97,2308,24,8.9,11.6,44,89,Moderate,Medium,12,No,31421–61079
Sedan,3,175617,104,1643,25,10.7,12.87,43,53,Critical,Medium,5,Yes,56174–62922
Hatchback,2,37846,88,2035,24,9.7,12.8,31,91,Good,Medium,12,No,48907–61515
Truck,12,59030,97,2607,33,6.2,12.45,42,63,Moderate,Medium,10,Yes,40600–65336
SUV,11,96839,90,2221,49,7.3,12.91,31,104,Worn,Low,4,No,46473–71807
Sedan,7,99781,98,2906,25,6.2,12.51,36,90,Critical,Medium,4,No,57842–67372
SUV,12,95727,109,1912,47,12.9,12.17,30,96,Good,Medium,6,No,43622–55348
SUV,1,146186,94,2850,43,12.2,11.72,42,80,Moderate,High,8,Yes,47680–62602
Hatchback,10,135925,91,2872,38,19.8,11.44,31,64,Worn,Low,5,No,57175–64759
Sedan,1,143949,86,2468,40,6.8,11.84,31,75,Worn,Low,9,Yes,68154–82912
SUV,13,131011,98,1959,33,14.3,12.5,36,78,Moderate,Medium,4,No,47411–65441
Hatchback,12,112480,103,2495,24,18.2,12.64,39,46,Good,Medium,3,Yes,45918–60166
Truck,5,14794,101,2141,48,13.2,11.12,30,37,Worn,Medium,11,Yes,50972–53548
Truck,3,118826,105,2160,33,16.6,11.59,40,110,Worn,Medium,11,No,54907–58449
Truck,6,136445,93,1525,50,13.3,11.45,43,92,Critical,High,12,Yes,32688–54866
Truck,11,101715,88,1514,37,12.1,11.15,40,93,Moderate,Low,2,Yes,55234–59506
Hatchback,8,150385,106,2179,47,17.2,12.48,35,65,Moderate,Medium,3,No,61063–64017
Truck,12,118635,101,2005,44,14.1,12.46,41,32,Critical,High,10,No,37778–43462
Sedan,14,183224,108,2851,27,16.8,12.39,43,61,Good,Medium,8,No,44403–46507
Sedan,1,157720,91,2130,24,14.7,12.58,38,102,Good,Low,6,Yes,68498–72710
SUV,2,38098,107,2658,45,11.1,11.43,43,60,Moderate,High,10,No,53838–57496
Sedan,9,187772,90,2318,38,15.0,12.79,34,92,Moderate,Low,7,Yes,42673–72069
Sedan,1,12720,103,1802,20,12.3,12.38,40,34,Good,High,11,No,47628–51098
Hatchback,14,132216,91,2422,44,6.1,12.89,44,68,Moderate,Medium,9,Yes,31647–55369
Sedan,5,141720,107,1672,40,14.1,11.09,36,77,Moderate,High,3,Yes,47929–65889
Hatchback,3,43567,94,2331,43,13.0,11.87,35,71,Critical,Medium,4,No,71359–75139
Hatchback,11,39420,91,2516,46,10.8,11.79,34,43,Worn,High,9,No,31912–45692
Sedan,13,112645,104,1936,22,11.0,12.85,41,65,Worn,High,6,No,20353–40867
Hatchback,15,47735,92,2477,49,18.8,12.13,45,42,Critical,Medium,12,Yes,24858–50184
SUV,9,88956,99,1683,23,6.7,11.38,38,55,Good,High,7,Yes,43660–50142
Hatchback,14,78065,91,2154,48,9.9,11.7,30,41,Moderate,High,9,No,29708–46802
Sedan,1,6941,89,2030,50,16.5,11.98,36,67,Good,High,11,No,42359–55083
SUV,8,141022,103,1964,22,14.3,12.64,45,68,Good,Low,1,Yes,53621–67239
SUV,14,65728,93,2975,25,15.9,12.63,34,45,Critical,Low,5,No,48779–76427
Truck,13,100214,109,2139,50,10.0,12.7,34,45,Critical,Low,11,Yes,39034–53914
SUV,5,115430,95,1860,37,14.5,11.52,41,89,Moderate,High,12,No,39827–45229
Sedan,7,26383,86,2900,32,14.7,11.61,35,104,Good,Low,3,No,63680–66318
Truck,12,18545,105,1705,49,15.1,11.62,44,57,Good,High,9,No,25256–41768
Hatchback,12,162782,96,1659,27,7.1,11.22,44,46,Critical,High,2,Yes,26343–47729
SUV,5,66627,89,2735,44,16.9,12.84,33,92,Critical,Medium,9,No,50312–73320
Truck,4,42295,92,1538,45,11.3,11.92,34,63,Good,Medium,8,No,57279–69343
Hatchback,3,15366,103,2333,28,19.1,12.41,42,96,Critical,Low,8,Yes,59826–69590
Sedan,13,102433,87,1759,42,16.0,12.09,33,34,Good,High,8,Yes,28406–57202
SUV,14,177189,98,1667,32,15.0,11.78,41,100,Moderate,Medium,5,No,41908–64554
Truck,5,99771,105,2871,44,8.4,11.24,35,66,Worn,Low,9,Yes,66787–75949
Sedan,5,101498,108,1605,26,19.9,11.63,35,74,Worn,Medium,10,No,45587–72595
SUV,13,65918,99,1759,43,8.9,11.23,38,59,Moderate,Low,12,No,37225–61359
Hatchback,8,178678,99,2024,41,13.9,12.29,41,83,Good,Low,8,Yes,47750–74012
Sedan,8,120553,99,2416,30,10.3,12.48,36,39,Good,Low,12,Yes,40936–65584
Sedan,13,46146,109,2448,24,17.1,11.86,36,77,Worn,High,2,No,35982–50130
Truck,8,70109,99,2571,31,12.0,12.06,32,89,Worn,Medium,4,No,46596–73990
Sedan,14,89716,93,2753,28,16.6,12.07,32,56,Critical,Medium,2,No,48327–55499
Sedan,2,44444,90,2657,27,9.5,12.24,32,98,Worn,Low,5,Yes,64227–83415
Sedan,10,12044,95,2263,24,10.9,12.33,42,73,Critical,Low,3,Yes,61264–67006
Hatchback,14,116450,107,1784,30,9.4,11.27,31,101,Good,Medium,8,No,28383–50929
Hatchback,2,127633,100,1622,37,5.8,12.78,40,45,Good,Medium,12,Yes,57327–74011
SUV,10,105998,109,2910,28,19.4,11.18,41,85,Worn,Low,11,No,57830–62436
SUV,10,97292,93,2591,44,17.2,11.35,41,75,Worn,Low,6,Yes,56039–70015
Hatchback,9,118490,101,2606,45,8.0,11.94,45,30,Worn,Medium,11,No,41964–71626
Hatchback,7,22596,103,2172,25,8.6,12.76,38,67,Good,Medium,9,Yes,47434–67792
Sedan,7,72102,109,2546,21,5.3,11.11,45,39,Good,Low,3,No,53926–73188
Truck,12,64219,109,2427,33,6.6,12.85,39,102,Moderate,Medium,5,No,44344–56174
SUV,2,73356,89,2613,38,7.2,12.35,30,66,Worn,High,8,Yes,52286–55152
Sedan,9,132748,106,2043,33,17.4,11.32,32,42,Good,Low,4,No,66236–70180
Sedan,14,47371,103,1877,26,9.4,12.57,37,73,Good,Low,7,Yes,46109–67449
Truck,5,71794,99,2285,30,16.5,11.35,30,35,Good,Low,12,Yes,54389–83037
Hatchback,11,175788,87,2837,27,8.0,12.9,31,62,Worn,Low,4,No,48661–61977
Hatchback,1,192638,97,2186,39,15.6,11.07,37,32,Good,High,6,No,52394–68972
Sedan,7,152298,106,2552,20,6.1,12.86,34,74,Critical,Low,10,Yes,48482–59748
Sedan,11,150079,98,2807,39,16.9,12.68,31,77,Critical,Medium,1,Yes,51734–58266
SUV,14,71640,106,1551,26,7.0,12.48,39,52,Worn,Medium,12,Yes,28859–40811
SUV,5,15138,87,1725,47,15.7,11.45,31,55,Worn,Medium,4,Yes,57248–76048
Sedan,10,195890,110,2965,47,14.0,12.98,44,61,Worn,Low,8,No,53624–60880
Hatchback,14,33840,98,2361,35,16.2,12.77,31,80,Good,Low,3,No,59462–66132
Truck,10,137107,86,1793,25,5.5,12.13,34,50,Good,Low,10,Yes,47731–69203
Hatchback,15,72042,106,2666,31,15.1,12.87,31,94,Critical,Low,1,Yes,54764–64994
Sedan,13,177812,109,1834,36,14.2,12.31,41,38,Worn,Low,9,No,43550–46504
Hatchback,9,162496,90,2082,23,5.5,11.47,38,38,Moderate,Low,1,Yes,58740–88190
SUV,12,124722,87,1841,50,16.4,11.16,31,93,Critical,High,9,Yes,26655–43249
Hatchback,14,158547,100,1563,44,14.7,11.23,34,54,Worn,Medium,10,Yes,45090–47692
Sedan,3,23872,90,1559,37,7.7,11.98,42,78,Good,Medium,1,No,61255–71279
SUV,12,107744,100,2343,29,5.8,11.77,33,33,Moderate,Medium,4,Yes,42574–53990
Sedan,9,136158,105,2177,30,13.2,12.77,33,79,Moderate,Low,4,Yes,50483–72375
Hatchback,15,120838,92,1522,21,15.2,12.28,35,72,Moderate,High,3,Yes,28130–42446
Sedan,2,72009,90,1779,27,5.6,12.81,45,109,Good,High,7,No,56739–60531
Hatchback,7,175582,99,2265,20,8.0,12.07,31,46,Worn,Low,2,No,66563–81613
Truck,7,135729,110,2468,42,16.7,12.81,32,108,Moderate,Low,10,No,42314–63614
Hatchback,15,197610,100,1517,23,12.5,12.39,43,66,Moderate,Low,2,No,52207–66193
Truck,5,104132,93,1929,46,18.3,11.47,38,109,Worn,High,6,Yes,40231–54277
Truck,15,134095,101,2544,38,6.8,12.09,36,107,Critical,Medium,2,Yes,45467–51121
SUV,14,47159,85,1927,26,16.8,12.38,42,66,Moderate,Medium,10,Yes,34725–57553
Truck,7,48367,102,2256,48,17.0,11.09,36,82,Moderate,High,6,Yes,47865–55961
Hatchback,9,44112,89,2105,39,6.5,12.51,36,37,Moderate,High,1,Yes,37881–63615
SUV,7,171380,97,2637,50,13.1,12.47,37,34,Good,Medium,1,No,55208–58162
SUV,5,49427,86,1722,29,15.9,12.98,35,59,Moderate,Low,10,No,63398–68274
Sedan,7,150582,90,2313,24,7.8,12.69,42,68,Worn,High,7,No,40679–60555
Truck,4,39306,110,2748,49,9.8,12.07,34,92,Worn,High,9,No,50496–55538
Hatchback,2,90191,110,2654,47,12.9,11.59,32,31,Good,Medium,4,Yes,53381–71931
Truck,11,164269,99,2786,31,5.8,11.52,37,67,Worn,Low,2,Yes,60547–73143
Hatchback,5,137002,105,2714,39,17.0,12.51,37,43,Moderate,Low,3,No,68901–72229
Sedan,9,50171,110,2665,21,5.3,11.28,42,71,Worn,Medium,10,No,33827–49745
Truck,15,14467,87,2247,38,6.5,11.33,35,48,Worn,Medium,9,No,39958–50750
Truck,2,22153,106,1873,21,10.8,12.76,42,67,Critical,Medium,2,Yes,65945–75011
SUV,9,42594,105,2171,40,5.7,11.25,38,103,Moderate,Low,8,No,53225–63097
Hatchback,7,147468,100,1925,39,10.9,12.65,45,66,Worn,Low,7,No,48139–73269
Truck,6,100667,95,2771,48,10.9,11.29,43,104,Critical,Medium,2,No,51840–78006
Hatchback,8,62638,99,2862,33,14.5,11.37,34,76,Good,Low,1,No,52845–78153
Truck,1,125858,102,2427,49,10.8,11.64,30,94,Critical,Medium,1,Yes,72570–75476
SUV,10,122281,110,2961,22,13.0,11.51,31,32,Good,High,5,Yes,39089–51853
SUV,14,110840,103,2291,47,11.2,12.17,40,60,Worn,High,3,No,30655–44405
Sedan,1,23076,102,1856,31,8.7,12.97,41,95,Worn,High,3,No,62627–68219
SUV,14,154345,102,2191,44,15.8,12.54,40,38,Good,Medium,7,Yes,28404–57616
SUV,4,35535,98,2642,46,17.2,12.12,39,35,Worn,Medium,2,No,55201–66643
Sedan,3,135328,92,1587,37,7.8,12.34,40,85,Good,Low,8,No,66778–72668
Hatchback,8,92070,103,1973,45,14.5,11.76,35,56,Good,Low,2,Yes,51069–79643
Hatchback,5,130245,110,2356,40,13.6,12.11,41,56,Moderate,Medium,12,Yes,46312–66856
Truck,12,131498,101,2340,34,19.2,12.94,35,70,Good,Medium,5,No,38255–52741
Truck,4,36917,108,1921,43,15.1,12.44,41,94,Good,Medium,5,Yes,48507–67635
Sedan,11,21702,103,2751,39,11.3,12.24,36,89,Critical,High,2,No,45409–51637
SUV,3,72188,110,2898,43,11.1,12.17,34,72,Critical,Low,1,No,69176–88564
Sedan,6,5687,109,2258,28,6.7,11.01,44,39,Good,High,3,Yes,45392–58572
Sedan,7,44287,97,2572,28,15.5,12.53,30,52,Moderate,Medium,11,Yes,51734–60476
Truck,10,76897,101,2888,45,15.8,12.61,31,77,Good,Medium,1,No,58614–64110
SUV,13,98593,98,1901,38,15.1,11.9,32,108,Good,Medium,12,Yes,31424–54908
SUV,1,42723,110,2989,50,7.6,11.24,38,56,Critical,High,9,Yes,41917–53231
Sedan,5,49376,98,2190,20,7.3,11.39,33,82,Critical,Low,1,Yes,65755–77535
Hatchback,12,155700,89,2666,30,20.0,12.24,37,31,Good,Medium,5,No,51725–62743
Sedan,7,115999,108,1917,34,11.5,12.67,31,100,Critical,Medium,7,No,40075–54995
Truck,14,147405,104,1573,29,5.7,12.6,41,44,Worn,Medium,3,No,36321–55353
Hatchback,5,109564,110,1725,44,9.8,11.47,43,104,Good,High,7,No,34366–59534
Truck,12,39091,96,1885,25,13.0,11.75,35,94,Critical,High,7,Yes,42627–48767
SUV,7,92125,101,2696,28,15.5,11.48,33,105,Critical,Low,12,No,56073–76929
Hatchback,13,147356,95,2443,45,16.2,11.28,31,63,Critical,High,3,No,28897–49487
Truck,7,69469,87,1715,39,18.1,12.11,34,37,Good,High,7,No,47652–59802
Sedan,1,75510,95,1934,32,9.7,11.66,43,76,Critical,Medium,1,No,71910–85534
Truck,12,78919,87,2632,31,14.9,12.59,33,58,Critical,Medium,5,No,44931–70167
Sedan,15,140782,90,2713,31,9.8,12.5,32,106,Worn,Medium,10,No,40789–56103
Hatchback,13,63687,108,2781,41,19.9,12.19,40,85,Good,Medium,9,Yes,44884–48058
Truck,1,78145,93,2979,45,18.1,12.32,44,101,Moderate,Low,5,Yes,75698–89884
Hatchback,13,112614,106,2028,25,8.3,11.11,31,64,Critical,Low,3,Yes,52501–67113
Sedan,8,106736,106,2672,47,19.7,12.28,30,81,Moderate,Medium,7,No,45908–53454
Hatchback,5,52066,86,2557,45,9.9,12.93,31,37,Worn,High,12,Yes,38109–49387
Sedan,10,24142,85,1977,34,7.4,11.52,39,90,Critical,Low,6,Yes,49913–64235
Sedan,13,77466,105,1629,27,16.8,12.01,35,35,Critical,Low,7,No,47282–64654
SUV,2,194954,89,2790,35,9.7,11.67,44,109,Worn,High,10,Yes,56214–59660
Truck,3,146790,90,2863,47,11.1,12.16,31,51,Critical,Low,7,No,60694–82520
SUV,9,49030,94,1628,27,18.9,12.79,39,35,Good,Low,9,Yes,45642–62044
Truck,2,141263,107,2218,39,9.1,11.56,39,43,Critical,Medium,11,No,45369–62037
Sedan,5,159202,85,2628,25,7.1,12.26,35,32,Good,Low,11,No,65706–75798
SUV,14,155195,91,2989,30,7.4,12.5,44,87,Moderate,Low,9,No,57758–61324
Sedan,8,40163,99,1835,21,9.7,11.61,44,54,Moderate,Low,11,No,63434–65754
SUV,15,152507,97,1850,27,10.3,11.13,38,39,Worn,Low,8,No,43439–59657
SUV,10,165880,85,2370,40,14.2,11.32,31,34,Moderate,Low,10,No,40320–64696
Truck,10,65341,86,1655,50,18.3,12.31,33,79,Worn,Low,10,No,51938–55802
Sedan,8,128844,98,1851,50,17.2,11.15,45,35,Critical,High,10,No,34346–62648
