Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
SUV,9,198241,97,2451,49,7.2,11.19,38,78,Moderate,High,5,No,"35,001–60,000"
Hatchback,6,49482,85,1578,42,6.3,11.88,37,53,Critical,High,10,Yes,"15,001–35,000"
Hatchback,8,111926,99,1784,32,13.9,11.91,30,69,Worn,Medium,10,Yes,"60,001+"
Sedan,4,161481,95,2316,22,12.9,11.0,34,48,Good,Medium,11,Yes,"15,001–35,000"
Hatchback,13,122000,92,1706,41,8.6,11.75,31,79,Worn,Low,10,Yes,"35,001–60,000"
Hatchback,12,91155,86,2077,31,8.2,11.42,41,110,Moderate,Low,4,Yes,"35,001–60,000"
SUV,6,44573,101,1800,30,18.4,12.43,30,52,Worn,Medium,11,Yes,"35,001–60,000"
SUV,6,162169,93,1702,35,14.5,12.01,32,51,Critical,Low,4,No,"15,001–35,000"
SUV,4,88128,105,2115,36,13.5,11.76,30,107,Worn,Medium,5,No,"60,001+"
Truck,6,108218,106,1686,40,19.2,12.16,39,34,Worn,Low,5,Yes,"35,001–60,000"
SUV,8,121757,104,1920,37,7.9,12.56,38,88,Worn,High,6,Yes,"15,001–35,000"
SUV,6,65042,86,2179,24,6.0,12.66,35,97,Moderate,Low,1,No,"60,001+"
Hatchback,14,12037,96,2397,24,13.6,11.91,44,99,Critical,Medium,2,No,"15,001–35,000"
Hatchback,14,145907,99,1747,24,17.7,12.27,35,48,Critical,Medium,9,No,"5,001–15,000"
Truck,7,134363,98,1552,42,15.9,11.59,32,55,Good,High,10,Yes,"15,001–35,000"
Sedan,10,63518,102,2748,50,14.2,11.14,32,109,Critical,High,6,No,"5,001–15,000"
Sedan,1,80825,99,2063,33,16.0,12.07,37,101,Good,High,2,No,"60,001+"
Sedan,2,177097,93,2255,48,10.2,11.93,31,56,Moderate,High,5,Yes,"35,001–60,000"
Truck,2,97520,105,2197,33,16.5,11.83,39,88,Moderate,Low,1,Yes,"35,001–60,000"
SUV,1,109611,87,1529,38,12.1,11.65,38,70,Moderate,Medium,7,No,"60,001+"
Truck,3,27750,90,2725,47,18.6,11.75,35,45,Good,Medium,2,No,"60,001+"
Hatchback,15,117271,88,2470,48,7.7,12.6,38,59,Moderate,Low,3,No,"60,001+"
Sedan,3,198578,107,1629,30,13.3,12.15,31,109,Worn,Medium,10,No,"15,001–35,000"
Hatchback,11,109864,106,2863,49,19.0,12.31,41,104,Good,Medium,6,Yes,"35,001–60,000"
SUV,9,134927,98,1541,34,6.5,12.03,41,75,Good,Medium,7,No,"35,001–60,000"
SUV,11,158675,109,2692,24,19.5,11.95,30,60,Critical,High,7,Yes,"0–5,000"
Truck,1,84397,100,2336,48,6.0,12.61,36,75,Moderate,High,2,No,"60,001+"
Hatchback,8,50046,94,2174,24,5.6,12.86,39,36,Good,High,3,Yes,"15,001–35,000"
Truck,15,94002,99,1779,46,9.5,12.43,36,34,Moderate,Low,3,No,"60,001+"
Sedan,10,135012,106,1590,27,5.2,11.42,45,44,Moderate,High,11,Yes,"0–5,000"
Sedan,14,88653,99,1906,22,8.7,12.15,34,100,Good,Low,6,No,"15,001–35,000"
Hatchback,4,147613,93,2161,35,5.5,12.07,44,49,Good,Low,2,No,"60,001+"
Hatchback,5,112665,101,1829,24,16.6,11.23,33,106,Good,Medium,12,Yes,"5,001–15,000"
SUV,14,10957,85,2250,45,18.8,12.19,44,33,Good,High,6,No,"35,001–60,000"
Sedan,4,115079,88,1994,33,16.9,12.61,38,45,Moderate,Low,4,Yes,"60,001+"
Hatchback,8,5674,96,1901,26,6.8,12.95,34,74,Critical,High,9,Yes,"5,001–15,000"
Truck,10,174184,97,2871,45,15.8,11.56,31,38,Good,Medium,12,No,"35,001–60,000"
SUV,1,14681,88,1523,22,15.0,12.33,42,38,Moderate,Low,6,No,"35,001–60,000"
Sedan,6,133187,98,1611,42,14.2,11.71,37,85,Good,High,11,Yes,"15,001–35,000"
Truck,11,92875,99,2370,39,14.8,12.68,42,87,Moderate,Low,4,Yes,"60,001+"
Sedan,5,97284,108,2719,34,5.6,12.32,35,99,Moderate,Medium,3,No,"35,001–60,000"
Hatchback,9,77952,95,1669,25,11.9,11.21,35,76,Critical,Medium,6,Yes,"15,001–35,000"
Sedan,6,6143,86,1947,34,14.8,11.2,45,72,Worn,Low,12,No,"35,001–60,000"
SUV,10,84659,95,2447,27,11.0,11.84,38,63,Moderate,High,8,No,"15,001–35,000"
SUV,9,186130,109,1654,29,8.5,11.97,44,74,Critical,High,6,Yes,"0–5,000"
SUV,9,42915,105,2640,35,11.7,12.67,38,78,Moderate,Medium,3,No,"35,001–60,000"
SUV,10,53994,88,1669,32,6.9,12.37,45,103,Good,High,11,No,"15,001–35,000"
Hatchback,11,129411,88,1745,34,8.1,11.69,43,31,Critical,Medium,7,No,"15,001–35,000"
Truck,9,85065,109,2931,39,10.2,11.87,31,89,Worn,Low,6,Yes,"60,001+"
Hatchback,1,90227,100,1895,23,6.3,11.62,43,74,Good,Low,7,Yes,"60,001+"
Truck,10,181783,101,2789,48,13.5,11.43,42,85,Worn,High,12,Yes,"5,001–15,000"
Sedan,1,195644,93,2098,29,13.9,11.24,41,58,Moderate,High,9,No,"5,001–15,000"
SUV,11,107281,97,1897,35,6.1,11.99,31,85,Good,Medium,9,No,"35,001–60,000"
Truck,7,90269,102,1906,45,10.2,11.3,35,43,Critical,High,10,Yes,"5,001–15,000"
SUV,3,191433,87,2315,28,10.0,12.42,33,65,Good,High,7,Yes,"5,001–15,000"
Truck,6,9059,100,2616,50,9.1,11.06,35,33,Moderate,Medium,10,Yes,"60,001+"
SUV,3,9434,99,1736,23,17.6,11.2,45,63,Worn,Medium,11,Yes,"15,001–35,000"
Truck,5,83874,93,2994,41,13.5,11.01,39,49,Good,Medium,11,No,"60,001+"
SUV,14,145827,89,2797,42,11.2,12.78,36,110,Moderate,Medium,6,No,"35,001–60,000"
Sedan,2,39234,97,2922,43,16.2,12.92,42,93,Worn,Medium,3,No,"60,001+"
SUV,13,98496,92,2136,45,16.6,11.71,44,73,Critical,High,5,Yes,"15,001–35,000"
Truck,11,19379,94,1670,48,14.5,12.59,45,58,Worn,Low,8,No,"60,001+"
SUV,12,161605,104,2163,31,7.4,11.35,37,102,Worn,High,10,Yes,"5,001–15,000"
Sedan,4,188872,105,1639,50,16.8,11.99,33,56,Good,Medium,10,No,"35,001–60,000"
Hatchback,10,65256,85,2233,46,9.2,12.53,33,101,Worn,Low,6,Yes,"60,001+"
Sedan,4,91159,90,2588,28,7.8,11.69,30,58,Good,Low,6,Yes,"35,001–60,000"
SUV,15,51027,91,1704,39,13.3,11.88,37,105,Moderate,High,11,Yes,"15,001–35,000"
Hatchback,3,87193,107,2289,46,5.5,11.42,44,49,Good,Low,9,No,"35,001–60,000"
SUV,6,187270,87,1997,22,8.2,12.32,41,99,Moderate,High,5,Yes,"15,001–35,000"
SUV,8,14314,109,1865,33,14.1,11.41,42,57,Good,Medium,12,No,"35,001–60,000"
Truck,8,29370,103,2113,33,6.7,12.27,38,87,Critical,Medium,12,No,"15,001–35,000"
SUV,12,61589,94,1524,45,14.3,12.72,33,81,Critical,Medium,2,No,"35,001–60,000"
Truck,2,140521,89,2241,38,12.1,12.34,30,99,Good,Low,10,No,"60,001+"
Sedan,2,130033,89,2520,42,9.2,12.64,44,107,Critical,Medium,7,No,"35,001–60,000"
Sedan,8,19240,101,2064,33,6.9,11.01,37,88,Good,Medium,1,No,"35,001–60,000"
SUV,13,121909,96,2406,40,7.8,12.51,37,57,Worn,Medium,12,Yes,"15,001–35,000"
Truck,2,119687,87,2748,31,15.9,11.37,34,51,Good,Low,5,No,"60,001+"
Hatchback,7,68768,96,2068,24,17.9,11.94,35,39,Good,Low,2,Yes,"60,001+"
Truck,8,124351,106,2425,36,12.8,11.59,36,89,Good,High,12,No,"15,001–35,000"
Hatchback,1,102585,92,1623,28,7.7,12.05,43,73,Good,Low,9,No,"35,001–60,000"
Hatchback,3,24969,106,1654,35,12.6,12.17,36,76,Moderate,High,7,Yes,"15,001–35,000"
Truck,4,166787,101,2508,30,9.0,12.98,39,80,Good,Low,12,Yes,"15,001–35,000"
Hatchback,2,62240,95,2536,41,9.3,12.31,38,82,Critical,Low,7,Yes,"60,001+"
Sedan,7,158956,96,2522,48,6.8,11.14,30,91,Good,Low,7,No,"60,001+"
Sedan,8,23312,99,2974,26,19.9,12.02,39,37,Worn,Low,11,Yes,"35,001–60,000"
Hatchback,4,5280,90,2032,37,14.8,12.53,37,64,Good,Low,2,Yes,"60,001+"
Truck,9,143200,108,1766,38,18.9,11.01,44,107,Good,High,6,Yes,"15,001–35,000"
Sedan,2,132795,104,2087,36,17.6,12.47,34,101,Good,Low,3,No,"15,001–35,000"
Sedan,15,157772,99,2274,45,12.7,11.08,37,43,Moderate,Low,8,No,"35,001–60,000"
SUV,3,57497,93,1866,43,13.8,12.22,43,57,Critical,High,11,Yes,"15,001–35,000"
Sedan,15,29825,108,1949,24,15.9,11.1,44,83,Moderate,High,2,Yes,"5,001–15,000"
Hatchback,3,78274,93,1622,48,8.8,11.45,36,35,Worn,High,7,Yes,"35,001–60,000"
Hatchback,10,150609,104,2785,21,9.2,12.56,36,51,Moderate,High,7,No,"0–5,000"
Sedan,6,83364,97,2193,38,15.6,12.31,31,101,Worn,Medium,12,No,"60,001+"
Hatchback,2,196957,96,1950,26,13.5,12.48,33,95,Moderate,Low,11,No,"35,001–60,000"
Hatchback,3,79948,99,2930,21,16.2,12.78,33,92,Moderate,High,11,Yes,"15,001–35,000"
Truck,13,194185,95,2299,37,7.2,11.62,42,110,Worn,Medium,4,No,"35,001–60,000"
SUV,6,39942,102,2400,22,10.0,11.58,31,39,Moderate,High,4,No,"15,001–35,000"
Hatchback,1,55053,95,2866,21,17.4,12.91,38,74,Good,Medium,2,No,"35,001–60,000"
Sedan,10,93396,94,2038,40,6.1,11.23,45,89,Moderate,High,2,No,"35,001–60,000"
Hatchback,2,94827,105,2242,41,8.5,12.95,41,42,Moderate,Medium,3,No,"35,001–60,000"
Sedan,7,55193,106,2572,36,19.5,12.46,30,59,Worn,High,1,Yes,"15,001–35,000"
Hatchback,15,153401,96,1528,43,15.6,12.7,31,96,Moderate,Low,4,Yes,"35,001–60,000"
SUV,13,12169,110,1954,35,13.4,12.54,40,110,Good,High,2,No,"5,001–15,000"
SUV,6,127208,106,2777,25,11.0,12.09,44,107,Worn,High,8,No,"0–5,000"
Sedan,8,175425,101,2110,46,16.5,11.75,33,72,Critical,Low,7,Yes,"15,001–35,000"
Hatchback,5,45790,105,2506,23,17.0,12.25,34,81,Critical,Low,6,No,"5,001–15,000"
Hatchback,13,9821,108,2304,21,11.1,12.13,44,68,Good,Low,10,Yes,"5,001–15,000"
Sedan,5,113061,104,1864,50,18.7,11.15,33,57,Moderate,Low,10,Yes,"15,001–35,000"
SUV,4,21296,91,2330,22,17.3,11.85,34,75,Moderate,High,9,Yes,"15,001–35,000"
SUV,11,46027,94,1516,33,6.7,12.43,42,72,Good,Low,4,Yes,"60,001+"
Hatchback,7,121270,110,2549,36,9.7,11.9,42,73,Worn,High,2,No,"15,001–35,000"
Hatchback,14,165572,98,2082,25,19.6,11.31,45,87,Moderate,High,10,No,"5,001–15,000"
Truck,4,181383,97,2216,20,15.0,12.29,38,71,Moderate,Medium,6,Yes,"15,001–35,000"
Sedan,12,100461,87,2415,45,18.4,12.08,32,66,Critical,High,4,Yes,"15,001–35,000"
Hatchback,8,110662,85,2210,36,12.9,12.23,32,101,Moderate,Medium,11,Yes,"60,001+"
Hatchback,14,33343,94,2151,50,8.6,12.59,43,32,Moderate,Low,3,No,"60,001+"
Truck,12,189909,105,1833,25,13.6,12.36,33,32,Critical,High,1,Yes,"0–5,000"
SUV,9,83168,99,2405,37,8.8,12.85,32,104,Moderate,High,5,No,"60,001+"
Hatchback,10,100291,105,2932,40,18.0,12.18,33,49,Critical,Low,12,No,"15,001–35,000"
Hatchback,1,115518,100,1882,37,15.2,12.6,34,38,Worn,High,12,Yes,"15,001–35,000"
Truck,9,74994,104,1922,50,5.9,12.48,30,100,Worn,Low,2,No,"35,001–60,000"
SUV,5,71844,85,2440,29,14.2,11.21,31,109,Critical,High,2,Yes,"5,001–15,000"
Hatchback,4,88731,85,2405,42,17.3,11.78,32,35,Worn,High,1,No,"35,001–60,000"
Truck,15,72908,105,2957,31,14.7,12.65,33,94,Good,High,8,Yes,"5,001–15,000"
Sedan,6,19319,98,2052,30,10.8,12.71,39,43,Worn,Medium,8,Yes,"60,001+"
Sedan,3,78964,106,2269,31,15.7,12.82,42,33,Moderate,Low,10,Yes,"35,001–60,000"
Truck,14,28353,108,1904,26,5.2,12.8,42,54,Moderate,High,10,No,"0–5,000"
Truck,2,166327,105,1689,37,14.2,12.54,45,70,Good,Low,5,No,"15,001–35,000"
Hatchback,6,37599,89,1616,30,16.8,12.78,36,37,Worn,Medium,10,Yes,"60,001+"
Truck,1,43795,103,1663,43,17.1,11.22,42,61,Worn,Low,2,No,"60,001+"
Sedan,2,29808,106,1898,36,15.8,12.01,33,89,Moderate,Low,6,Yes,"60,001+"
Truck,4,141804,104,2128,41,8.3,12.4,44,43,Worn,Medium,3,Yes,"35,001–60,000"
SUV,14,74108,101,1901,29,17.4,11.88,41,88,Moderate,Medium,9,No,"15,001–35,000"
Sedan,12,161262,110,1500,31,6.2,11.04,35,52,Moderate,Low,1,No,"15,001–35,000"
SUV,6,58148,95,2629,33,7.9,11.41,41,87,Critical,Medium,8,Yes,"35,001–60,000"
Truck,1,116684,88,1537,47,16.1,11.89,40,36,Good,High,2,Yes,"35,001–60,000"
SUV,12,59099,110,2711,29,12.1,11.81,30,34,Good,Medium,2,No,"15,001–35,000"
Hatchback,3,25863,96,2793,50,8.8,11.12,39,75,Good,High,4,Yes,"35,001–60,000"
SUV,1,158744,107,2117,43,9.9,12.96,37,48,Worn,High,4,Yes,"15,001–35,000"
Truck,13,70169,96,2307,21,18.7,11.91,37,75,Critical,Low,11,No,"15,001–35,000"
Hatchback,2,106268,94,1693,24,8.6,11.18,37,39,Critical,Medium,9,No,"15,001–35,000"
Sedan,2,174388,102,2904,36,16.0,11.68,44,74,Worn,High,7,No,"5,001–15,000"
Hatchback,6,12150,87,2363,30,13.3,11.24,40,104,Critical,Medium,12,Yes,"35,001–60,000"
Truck,14,159235,102,2998,42,11.6,12.63,35,59,Worn,Low,4,No,"15,001–35,000"
Sedan,15,110265,100,1527,39,6.0,12.44,32,42,Good,Medium,9,Yes,"35,001–60,000"
SUV,6,141790,104,1898,29,14.8,12.17,33,48,Critical,Medium,4,No,"5,001–15,000"
Hatchback,6,119475,98,2359,24,18.0,11.37,39,43,Good,Medium,1,No,"35,001–60,000"
SUV,1,114696,103,2435,27,6.5,11.61,30,107,Moderate,High,8,No,"5,001–15,000"
Truck,14,153454,109,1993,50,17.3,11.01,32,108,Worn,Medium,2,No,"15,001–35,000"
SUV,14,10628,90,2630,43,12.2,12.87,34,63,Good,Medium,2,No,"60,001+"
Truck,2,71256,89,2702,39,16.6,12.21,34,52,Critical,High,9,No,"15,001–35,000"
Truck,10,120074,96,2990,36,5.1,11.99,33,56,Good,Medium,1,Yes,"60,001+"
SUV,12,83273,89,2426,49,15.3,12.88,41,63,Critical,Low,10,Yes,"35,001–60,000"
SUV,4,122921,99,1781,35,16.8,12.5,37,41,Good,Low,10,No,"60,001+"
Sedan,14,162834,88,2530,41,19.5,11.9,30,105,Good,Medium,4,No,"35,001–60,000"
Truck,2,62811,109,1761,44,12.7,12.26,41,66,Worn,Low,7,Yes,"60,001+"
SUV,4,166005,99,2831,42,19.2,12.91,31,74,Critical,High,1,Yes,"15,001–35,000"
SUV,2,182546,88,2736,30,11.6,11.2,32,97,Moderate,High,8,No,"15,001–35,000"
SUV,10,152025,96,1638,41,11.0,11.48,33,34,Moderate,Low,5,No,"35,001–60,000"
Hatchback,9,169349,93,1942,38,17.1,11.4,34,65,Worn,High,5,No,"15,001–35,000"
Sedan,12,180854,95,2306,38,5.3,12.08,38,37,Good,Low,8,No,"60,001+"
Hatchback,12,147931,86,2855,21,15.7,12.1,32,58,Critical,Low,5,No,"5,001–15,000"
Hatchback,10,114084,102,1776,27,19.2,12.52,41,80,Critical,Medium,7,Yes,"5,001–15,000"
Hatchback,2,192428,99,2392,21,15.1,11.48,37,46,Worn,High,3,Yes,"5,001–15,000"
Sedan,12,171743,86,2346,21,6.1,12.59,37,82,Moderate,Medium,5,No,"15,001–35,000"
Hatchback,6,57704,93,1594,20,11.7,12.72,33,81,Critical,Medium,4,Yes,"15,001–35,000"
Hatchback,8,133792,102,2734,35,19.7,12.7,45,110,Worn,High,4,Yes,"15,001–35,000"
SUV,8,174261,94,2772,41,15.9,11.58,30,68,Critical,High,5,No,"5,001–15,000"
Sedan,1,39019,95,2172,21,13.9,11.65,38,49,Moderate,Low,11,Yes,"35,001–60,000"
Truck,12,17773,98,2494,22,17.4,12.51,30,103,Critical,High,1,No,"5,001–15,000"
Hatchback,2,102853,106,2461,45,10.6,12.06,39,80,Moderate,Medium,5,No,"60,001+"
Hatchback,7,75029,104,1826,33,5.7,11.72,34,60,Good,High,11,No,"5,001–15,000"
Hatchback,3,27563,109,2777,36,10.4,11.82,43,41,Worn,Medium,12,Yes,"35,001–60,000"
Truck,11,34548,99,1881,50,17.3,11.17,45,58,Moderate,Low,12,Yes,"35,001–60,000"
SUV,6,129757,87,1648,48,15.3,11.89,43,85,Moderate,Low,7,Yes,"60,001+"
Sedan,13,100330,93,1884,32,16.3,11.51,34,93,Good,Medium,8,No,"60,001+"
Sedan,4,27284,95,2510,23,14.6,12.22,45,50,Good,Medium,12,No,"35,001–60,000"
Hatchback,14,157465,106,1908,46,7.5,12.73,32,34,Critical,Medium,9,No,"5,001–15,000"
Sedan,7,88255,107,2218,43,5.0,12.01,32,88,Critical,Medium,10,Yes,"15,001–35,000"
Truck,5,168642,101,2634,41,13.3,11.11,38,85,Moderate,Low,11,No,"15,001–35,000"
Hatchback,1,114049,90,2661,39,6.6,11.01,31,48,Worn,Medium,12,Yes,"60,001+"
Sedan,3,123821,109,2969,50,7.6,12.82,41,60,Worn,High,11,Yes,"5,001–15,000"
Sedan,6,12142,105,1852,39,6.2,11.31,45,103,Moderate,High,12,No,"15,001–35,000"
SUV,10,67330,88,2695,29,6.4,12.84,34,102,Good,Low,5,No,"60,001+"
Truck,6,49434,97,2777,29,19.6,11.84,39,86,Critical,High,1,No,"5,001–15,000"
SUV,4,195514,105,2380,48,10.7,12.83,33,50,Good,Medium,9,No,"15,001–35,000"
SUV,1,20286,92,2460,21,19.4,11.46,42,42,Moderate,High,9,Yes,"5,001–15,000"
Sedan,11,26486,99,2411,22,16.4,12.04,42,30,Worn,High,6,No,"15,001–35,000"
Sedan,11,28145,93,2060,33,5.3,12.2,45,43,Good,High,12,No,"15,001–35,000"
Sedan,15,73462,107,1582,21,15.6,11.95,31,78,Critical,High,5,Yes,"0–5,000"
SUV,6,46496,110,2354,23,11.7,11.2,40,43,Moderate,Medium,4,Yes,"35,001–60,000"
Truck,10,49965,85,1670,25,7.1,11.31,30,102,Good,High,2,No,"35,001–60,000"
Sedan,4,100409,100,2757,36,6.7,12.2,43,35,Worn,Low,9,No,"60,001+"
SUV,8,188944,110,2059,25,11.7,11.83,44,78,Critical,Low,5,Yes,"0–5,000"
SUV,12,49266,106,2530,50,12.0,12.97,30,87,Critical,Medium,4,No,"5,001–15,000"
Hatchback,8,150013,101,2231,42,11.6,12.27,42,103,Good,High,1,Yes,"5,001–15,000"
SUV,1,14120,97,2015,49,14.6,11.89,38,106,Moderate,Low,4,No,"60,001+"
SUV,13,47949,110,1796,33,8.7,11.5,41,88,Good,Low,2,Yes,"35,001–60,000"
Truck,1,67941,87,1985,35,18.3,12.66,37,73,Moderate,Medium,6,No,"60,001+"
Sedan,3,195125,95,1868,24,14.4,11.4,43,110,Moderate,Medium,10,Yes,"15,001–35,000"
SUV,4,50585,95,1658,35,7.5,11.29,43,87,Critical,Low,6,No,"35,001–60,000"
Sedan,14,112207,100,1589,38,19.2,11.34,37,108,Worn,Medium,9,Yes,"35,001–60,000"
Sedan,14,147479,99,2749,27,11.8,12.1,44,67,Good,Medium,11,No,"15,001–35,000"
SUV,5,98691,88,1917,46,18.6,12.13,44,110,Critical,Low,4,Yes,"35,001–60,000"
Sedan,14,49585,95,2831,27,19.1,11.59,34,48,Good,Medium,8,Yes,"15,001–35,000"
Sedan,5,75863,110,1914,20,12.6,12.9,33,36,Good,Low,11,No,"15,001–35,000"
Hatchback,5,92246,103,1881,39,13.2,12.03,38,44,Good,Low,11,No,"35,001–60,000"
Truck,8,184729,86,1572,34,13.7,11.35,30,92,Good,High,1,No,"35,001–60,000"
Truck,9,19900,106,1970,40,17.5,11.28,35,66,Worn,High,1,No,"15,001–35,000"
Truck,12,92371,107,2839,33,9.5,12.53,37,76,Worn,High,10,No,"15,001–35,000"
Hatchback,4,147999,101,2550,43,8.1,11.01,32,48,Worn,High,5,Yes,"15,001–35,000"
Hatchback,9,77738,92,2918,38,5.2,12.98,43,60,Worn,High,8,No,"60,001+"
SUV,1,195225,97,1574,47,7.5,11.32,30,79,Critical,Low,4,No,"35,001–60,000"
Hatchback,13,51688,107,2649,47,11.2,12.29,33,79,Worn,High,12,Yes,"5,001–15,000"
Hatchback,6,70246,90,2519,50,11.9,11.0,40,77,Worn,Low,2,No,"60,001+"
Truck,1,75865,106,2794,30,10.6,12.94,35,67,Moderate,Low,5,Yes,"35,001–60,000"
Hatchback,6,75301,95,2016,40,14.6,11.75,37,49,Critical,Medium,6,No,"35,001–60,000"
SUV,13,68906,87,1871,40,12.1,11.34,44,52,Worn,High,9,Yes,"35,001–60,000"
SUV,12,109631,101,1730,44,6.2,12.21,33,74,Critical,Low,9,No,"5,001–15,000"
SUV,7,25007,106,1635,39,8.9,12.2,43,99,Worn,High,1,Yes,"35,001–60,000"
Hatchback,2,193697,110,2464,41,5.1,12.91,41,82,Good,Low,5,Yes,"35,001–60,000"
Sedan,9,77176,94,2059,26,10.6,12.58,30,51,Good,High,11,No,"5,001–15,000"
SUV,12,71767,106,2436,37,16.4,11.33,36,43,Worn,Low,12,No,"15,001–35,000"
Sedan,1,93493,106,2909,29,7.9,12.89,40,72,Good,Medium,2,Yes,"15,001–35,000"
Truck,6,55992,108,2583,30,19.1,12.2,33,45,Good,Low,2,Yes,"35,001–60,000"
Truck,6,198295,96,2981,22,13.6,11.9,35,105,Moderate,Medium,8,Yes,"15,001–35,000"
SUV,1,114660,106,2081,44,10.8,11.7,34,96,Good,High,10,Yes,"5,001–15,000"
SUV,10,80529,107,2082,26,7.9,11.71,43,41,Critical,Medium,2,Yes,"5,001–15,000"
Sedan,2,35811,100,2444,45,11.4,12.71,44,41,Worn,Medium,1,Yes,"60,001+"
Hatchback,15,32583,98,2866,31,10.8,11.32,37,74,Worn,Low,7,Yes,"60,001+"
Sedan,1,41059,102,1920,49,12.8,12.22,35,71,Critical,High,2,No,"5,001–15,000"
Sedan,1,16182,94,1698,29,6.4,12.69,32,76,Worn,Medium,9,Yes,"35,001–60,000"
SUV,14,50347,91,1911,37,19.5,12.99,34,62,Moderate,Medium,5,Yes,"60,001+"
Sedan,12,136140,93,2360,23,17.0,12.25,45,34,Worn,Medium,10,No,"15,001–35,000"
Sedan,11,36807,87,2899,47,18.0,11.11,37,79,Good,High,2,No,"15,001–35,000"
Hatchback,4,122507,92,2417,20,11.1,11.38,35,108,Good,High,9,No,"5,001–15,000"
Truck,1,25749,97,2170,35,10.0,12.2,36,74,Critical,High,6,No,"15,001–35,000"
SUV,10,39036,102,2038,50,12.6,12.83,31,63,Moderate,Medium,12,Yes,"35,001–60,000"
Sedan,10,190719,90,2684,38,13.3,12.35,39,95,Worn,Medium,7,Yes,"60,001+"
Sedan,11,68890,104,2272,37,19.6,12.13,37,34,Worn,High,10,No,"5,001–15,000"
Sedan,4,41103,91,2685,20,17.1,12.04,44,74,Moderate,Medium,11,No,"35,001–60,000"
Sedan,5,142249,107,1899,34,17.1,11.22,36,88,Worn,Medium,7,No,"35,001–60,000"
Truck,9,157632,108,2159,23,10.4,11.56,30,31,Critical,Medium,7,No,"5,001–15,000"
Truck,8,61858,108,1701,39,7.6,12.5,43,93,Worn,High,4,Yes,"35,001–60,000"
SUV,3,22613,91,1831,33,14.4,12.65,43,48,Critical,Low,5,Yes,"35,001–60,000"
Hatchback,3,6691,106,1701,27,16.3,12.42,34,91,Good,Medium,4,Yes,"15,001–35,000"
SUV,4,108271,93,2608,28,12.0,12.44,43,39,Moderate,High,1,No,"15,001–35,000"
Sedan,9,114133,108,2873,37,10.7,12.69,35,87,Worn,Low,5,No,"35,001–60,000"
Hatchback,15,159646,109,2687,37,18.7,11.22,37,57,Critical,Low,1,Yes,"5,001–15,000"
SUV,2,159940,108,2604,22,17.0,11.26,30,81,Critical,Low,2,Yes,"5,001–15,000"
Hatchback,12,134301,104,2272,48,9.7,11.43,43,31,Good,High,3,Yes,"15,001–35,000"
Hatchback,15,145155,98,1529,20,11.5,12.9,40,88,Moderate,Low,5,Yes,"15,001–35,000"
Sedan,7,162946,101,1658,27,11.4,11.82,45,91,Good,High,4,Yes,"0–5,000"
SUV,11,163720,108,1977,42,7.5,11.04,36,64,Worn,Low,10,Yes,"5,001–15,000"
Sedan,11,93017,94,1655,39,19.9,12.35,37,78,Critical,Low,9,Yes,"15,001–35,000"
Truck,13,27941,86,1655,21,17.0,11.27,41,108,Critical,High,2,Yes,"5,001–15,000"
Sedan,6,68025,85,2067,22,9.9,12.3,31,91,Good,Medium,9,No,"15,001–35,000"
SUV,13,31294,101,2471,36,19.0,11.28,34,42,Worn,Medium,7,Yes,"35,001–60,000"
Sedan,7,30373,90,2205,30,17.3,12.35,30,89,Moderate,High,4,No,"60,001+"
Truck,14,29008,97,2502,37,19.2,11.03,35,65,Good,Low,9,No,"35,001–60,000"
SUV,8,16759,106,2953,20,20.0,11.65,37,103,Moderate,Medium,8,No,"15,001–35,000"
Hatchback,9,28889,85,2349,49,7.7,11.84,35,48,Moderate,Low,4,Yes,"60,001+"
SUV,13,94237,110,2626,40,5.1,12.24,31,60,Good,Low,2,Yes,"35,001–60,000"
SUV,15,145219,108,1784,25,11.1,12.25,32,88,Worn,Medium,2,Yes,"5,001–15,000"
Hatchback,7,82457,106,2475,27,6.7,11.89,45,65,Moderate,High,9,No,"5,001–15,000"
Sedan,6,140706,108,1882,21,11.8,12.46,30,59,Moderate,Low,11,Yes,"5,001–15,000"
Sedan,15,49564,108,1821,29,10.5,11.66,36,92,Worn,Medium,6,No,"15,001–35,000"
Truck,4,93234,105,1521,21,13.5,11.85,34,94,Worn,High,1,No,"5,001–15,000"
Hatchback,13,44936,100,2673,23,10.0,12.6,37,47,Worn,Medium,12,Yes,"15,001–35,000"
SUV,13,20322,104,1696,50,9.2,12.82,43,65,Moderate,Low,9,Yes,"15,001–35,000"
Truck,8,17618,90,1807,35,9.2,11.93,34,72,Critical,High,6,No,"35,001–60,000"
SUV,7,46847,85,2304,22,14.6,11.64,45,58,Moderate,Low,2,Yes,"60,001+"
Hatchback,1,118016,85,2658,35,7.6,12.94,32,77,Moderate,Low,5,No,"60,001+"
SUV,4,167071,100,2732,21,11.9,11.68,36,74,Critical,High,7,Yes,"5,001–15,000"
SUV,15,83172,109,2948,23,8.7,11.31,42,95,Critical,High,7,Yes,"0–5,000"
SUV,10,105536,105,1880,42,10.0,11.57,41,110,Good,Medium,7,No,"35,001–60,000"
