Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
Truck,12,51031,91,2242,23,13.4,12.59,44,41,Critical,Low,9,No,50001–80000
Truck,11,7381,109,1557,29,7.3,12.11,39,65,Critical,Medium,7,Yes,50001–80000
SUV,13,70573,108,1775,50,13.5,11.46,40,67,Good,Medium,8,No,25001–50000
Truck,12,135355,95,2994,21,13.0,11.48,45,52,Moderate,High,2,Yes,25001–50000
Truck,3,112690,104,2642,43,13.5,11.77,33,71,Good,Medium,4,Yes,50001–80000
Hatchback,7,199841,88,2496,27,12.9,12.38,39,42,Good,High,8,No,25001–50000
Truck,11,116585,108,2375,21,10.1,12.38,44,81,Worn,High,9,Yes,25001–50000
Sedan,11,124127,102,1694,40,8.3,11.86,38,32,Critical,Low,2,Yes,50001–80000
Hatchback,4,105888,107,2414,27,15.7,12.55,39,54,Moderate,Medium,3,Yes,50001–80000
SUV,12,70362,102,2403,31,14.5,11.67,45,89,Critical,Medium,5,No,25001–50000
Hatchback,7,79291,101,1579,50,9.6,12.95,30,35,Critical,Medium,12,No,50001–80000
Hatchback,10,49639,107,1952,26,6.6,11.27,43,70,Moderate,High,7,Yes,25001–50000
Sedan,7,8065,103,1761,30,17.0,12.45,44,81,Critical,Low,5,Yes,50001–80000
SUV,7,107024,100,2645,21,19.9,11.17,31,79,Worn,Low,1,No,50001–80000
Truck,4,59354,109,1864,21,12.3,12.3,32,52,Moderate,High,10,No,50001–80000
Hatchback,15,25611,90,2633,32,17.5,11.48,43,97,Moderate,High,1,Yes,25001–50000
Hatchback,2,165502,104,2276,20,14.7,12.17,45,88,Good,Low,9,No,50001–80000
Truck,15,71087,100,2844,39,8.1,11.75,33,107,Good,Low,2,No,50001–80000
Truck,13,174778,85,1698,36,15.5,11.41,33,67,Moderate,Low,10,Yes,50001–80000
Hatchback,15,103486,89,1774,50,17.7,12.59,37,34,Good,Low,4,No,50001–80000
Hatchback,4,101470,86,2426,32,15.1,12.43,41,62,Good,Low,11,Yes,50001–80000
SUV,11,36697,91,2536,41,17.0,11.07,40,80,Worn,Medium,4,No,50001–80000
Truck,15,77965,85,1681,36,13.2,12.84,42,107,Good,Medium,8,No,25001–50000
Truck,1,46548,96,2787,33,6.5,11.2,35,65,Critical,Medium,4,No,50001–80000
Sedan,11,136009,110,2861,43,7.1,11.16,32,86,Good,High,2,Yes,25001–50000
Truck,3,26968,90,1658,35,5.6,11.84,30,89,Moderate,Medium,12,Yes,50001–80000
Truck,1,70728,105,2544,21,12.5,12.36,32,44,Good,High,6,No,50001–80000
SUV,2,101361,85,1698,23,16.0,12.57,39,67,Critical,Low,12,Yes,50001–80000
Sedan,9,122261,98,2436,29,19.5,11.82,36,84,Good,Medium,2,No,50001–80000
Truck,5,164958,96,2084,29,15.6,12.23,40,75,Moderate,High,10,No,25001–50000
Hatchback,7,101071,107,2395,32,12.3,11.22,37,96,Worn,Medium,5,No,50001–80000
Sedan,1,112411,99,1783,23,6.2,12.54,37,38,Worn,High,8,Yes,50001–80000
Truck,8,68237,97,2026,22,10.7,12.32,33,84,Worn,Low,6,No,50001–80000
Hatchback,8,127173,98,2819,27,18.9,11.11,43,53,Critical,High,11,No,25001–50000
Hatchback,9,122800,95,2200,27,16.4,11.47,31,96,Worn,High,11,Yes,25001–50000
Sedan,5,39683,88,2731,22,9.3,12.32,42,94,Moderate,Low,6,No,50001–80000
Truck,11,90077,94,1903,38,14.5,12.93,43,92,Worn,High,11,No,25001–50000
SUV,8,169092,110,1517,33,8.1,12.2,36,57,Good,Low,7,No,50001–80000
Hatchback,11,63237,96,1980,22,7.4,12.97,39,31,Critical,Low,1,Yes,50001–80000
Truck,12,195088,89,1914,43,5.4,11.91,44,40,Worn,Low,8,No,50001–80000
SUV,10,111991,94,1906,25,6.3,11.08,40,77,Critical,Medium,7,Yes,50001–80000
Truck,15,142518,106,1680,31,11.0,12.37,39,81,Moderate,High,2,Yes,25001–50000
Hatchback,10,65568,103,1956,30,18.8,12.41,43,98,Worn,High,8,Yes,25001–50000
Truck,13,87082,100,1596,44,15.1,12.25,32,95,Moderate,High,9,Yes,25001–50000
Sedan,9,144681,85,2814,39,13.5,11.1,30,51,Good,Low,8,Yes,50001–80000
Hatchback,11,187818,88,1971,35,11.7,11.77,43,68,Critical,Low,8,Yes,50001–80000
Sedan,5,152165,103,2060,49,13.9,11.51,32,40,Critical,Medium,4,No,50001–80000
SUV,6,116982,104,2400,29,16.8,11.14,30,79,Good,High,5,No,50001–80000
SUV,2,75943,89,2424,25,13.0,11.8,34,36,Worn,Low,2,No,80001–120000
Sedan,11,18393,102,1920,26,9.5,11.87,36,37,Worn,High,8,Yes,25001–50000
Truck,6,134282,98,2007,37,14.7,12.1,32,35,Good,Medium,9,Yes,50001–80000
Sedan,12,22898,96,1805,31,19.8,12.55,45,47,Moderate,Low,1,No,50001–80000
Truck,15,104276,110,2750,44,17.3,12.54,38,66,Critical,High,10,No,25001–50000
SUV,9,97860,95,1760,29,11.4,11.66,38,108,Moderate,High,10,Yes,25001–50000
Hatchback,14,18417,90,1746,25,11.0,12.9,38,30,Worn,High,1,Yes,25001–50000
Truck,1,128693,95,1610,35,7.3,11.57,32,37,Moderate,Medium,4,Yes,50001–80000
Hatchback,13,74978,108,2822,48,14.5,11.95,45,100,Worn,High,9,Yes,25001–50000
Sedan,6,42872,99,1608,34,7.4,12.26,43,97,Critical,Medium,3,Yes,50001–80000
Truck,9,30711,97,1985,39,19.2,11.88,30,83,Moderate,High,12,No,25001–50000
Hatchback,13,102721,101,1733,43,7.8,12.12,30,48,Moderate,Low,5,No,50001–80000
Hatchback,10,115963,91,2977,47,16.1,12.79,42,59,Critical,High,12,No,25001–50000
Sedan,2,119372,110,2037,21,12.0,12.7,39,101,Moderate,Low,4,Yes,50001–80000
Sedan,4,183872,99,2312,42,12.0,12.58,39,41,Moderate,Medium,3,No,50001–80000
Sedan,3,115800,98,2046,22,9.6,11.18,32,30,Moderate,Low,9,Yes,50001–80000
SUV,9,31824,109,2347,32,14.2,12.23,43,37,Moderate,Low,1,No,50001–80000
Hatchback,13,136522,89,2708,25,5.3,12.05,35,46,Moderate,Low,9,No,50001–80000
Hatchback,7,48128,91,2307,36,9.6,11.2,38,65,Critical,Medium,8,No,50001–80000
Hatchback,2,93426,99,2935,49,18.0,11.17,40,61,Worn,Low,7,No,80001–120000
Truck,5,58954,106,1635,21,14.2,11.31,35,104,Worn,Low,12,Yes,50001–80000
Hatchback,2,122874,104,2104,50,7.9,11.56,42,103,Good,Medium,11,No,50001–80000
Truck,13,83976,86,2403,49,9.9,11.12,41,54,Moderate,Medium,9,Yes,50001–80000
Truck,9,69642,105,1577,44,8.8,11.03,36,108,Critical,High,2,Yes,50001–80000
SUV,10,129992,93,2357,21,15.3,12.11,40,85,Good,High,1,Yes,25001–50000
Truck,2,160975,102,2803,26,14.4,12.01,35,83,Worn,High,8,No,50001–80000
Truck,14,40497,110,2310,22,10.5,12.11,45,97,Moderate,Medium,5,No,25001–50000
SUV,3,158668,93,2825,31,8.5,12.89,35,31,Good,Medium,5,Yes,50001–80000
Hatchback,10,69014,95,2132,39,6.6,11.45,43,92,Moderate,Medium,8,No,50001–80000
Truck,5,7124,89,2835,30,12.7,11.09,30,65,Critical,Medium,6,Yes,50001–80000
SUV,11,14396,99,1520,30,17.7,12.58,30,107,Good,Medium,12,Yes,25001–50000
Sedan,8,74351,101,1628,39,10.0,11.84,33,100,Good,Low,7,No,50001–80000
Sedan,6,33970,108,1933,23,17.3,11.14,41,60,Moderate,Low,8,No,50001–80000
Hatchback,1,89451,86,2257,38,16.4,12.22,39,69,Good,Medium,1,No,80001–120000
Truck,10,129242,104,2823,48,8.3,12.99,40,89,Good,High,7,No,25001–50000
Hatchback,4,46852,95,1929,37,16.2,11.37,39,87,Moderate,High,11,No,50001–80000
SUV,12,149662,106,1804,43,13.9,11.52,30,45,Good,High,7,Yes,25001–50000
Hatchback,9,77529,91,2986,36,16.1,12.33,41,58,Critical,Medium,6,Yes,50001–80000
Hatchback,1,114780,102,2195,26,10.2,11.78,32,66,Moderate,Low,5,No,50001–80000
SUV,9,14732,105,2879,31,17.3,11.91,38,91,Worn,Medium,3,No,50001–80000
Hatchback,3,29952,91,2264,40,10.8,11.32,38,53,Moderate,Low,10,No,50001–80000
Hatchback,9,98237,85,1609,41,8.7,11.78,40,110,Worn,Low,1,No,50001–80000
Truck,5,162883,88,2277,32,15.1,11.58,41,98,Worn,Medium,4,No,50001–80000
Sedan,3,185496,98,2567,47,9.6,12.99,34,45,Worn,Medium,11,Yes,50001–80000
Truck,14,163104,96,2938,25,17.9,11.11,45,32,Moderate,Medium,6,Yes,25001–50000
SUV,11,123047,97,2657,33,12.4,12.9,30,34,Worn,High,3,No,25001–50000
Truck,15,13797,104,1858,42,14.0,12.52,30,54,Moderate,High,4,No,25001–50000
Hatchback,8,88074,101,2371,43,16.4,12.57,40,96,Good,Medium,3,Yes,50001–80000
Hatchback,6,139653,87,2444,42,19.8,12.71,38,82,Critical,Medium,12,No,50001–80000
SUV,9,84634,88,2854,24,17.6,12.87,43,75,Moderate,Low,3,No,50001–80000
Sedan,4,11173,92,2195,27,10.7,12.64,31,42,Worn,High,6,Yes,50001–80000
SUV,11,82314,89,2763,48,11.1,12.17,40,84,Moderate,High,7,Yes,25001–50000
Sedan,9,14415,93,2996,37,11.9,11.86,38,33,Good,High,5,No,50001–80000
Sedan,7,85604,94,2983,48,12.0,12.76,42,103,Good,Low,3,No,50001–80000
Sedan,6,121952,95,2232,30,17.8,11.9,30,104,Moderate,Medium,6,Yes,50001–80000
Truck,5,75729,93,2939,32,11.9,12.57,44,49,Good,Low,10,No,50001–80000
Hatchback,14,175154,109,2746,33,5.8,12.44,38,48,Good,Medium,8,Yes,25001–50000
SUV,12,133156,91,2550,21,17.2,11.89,40,99,Critical,High,3,Yes,25001–50000
Truck,15,75231,87,2249,43,5.4,11.33,32,65,Good,Medium,12,Yes,25001–50000
Truck,1,127695,108,2159,25,9.9,11.09,44,75,Moderate,High,3,Yes,50001–80000
Sedan,11,134654,110,2090,27,12.7,12.7,35,51,Good,High,2,Yes,25001–50000
Sedan,6,199590,109,2289,28,19.2,12.45,38,105,Worn,Low,5,No,50001–80000
SUV,10,75676,104,2883,28,16.0,12.5,41,66,Worn,Medium,4,No,50001–80000
Hatchback,14,75519,86,1975,37,7.8,12.51,43,89,Moderate,Low,9,Yes,50001–80000
Hatchback,9,67812,91,2620,32,17.3,12.05,30,55,Good,Low,1,Yes,50001–80000
Hatchback,9,193008,91,2355,21,12.5,11.1,36,71,Good,High,2,Yes,50001–80000
Sedan,5,79194,91,1622,28,6.6,12.98,44,102,Worn,High,7,No,25001–50000
Hatchback,9,126961,101,2415,49,17.1,12.89,37,33,Moderate,Medium,3,No,50001–80000
Truck,15,65794,109,2708,46,12.1,11.77,33,30,Critical,High,7,No,25001–50000
Sedan,8,56566,99,2248,48,5.4,12.61,36,61,Moderate,High,12,No,25001–50000
Sedan,12,179592,88,2027,35,19.7,12.49,35,41,Worn,High,3,No,25001–50000
Hatchback,12,106311,89,1715,28,19.5,12.89,31,56,Moderate,Low,8,Yes,50001–80000
Sedan,8,27125,97,1801,37,9.6,11.81,34,30,Worn,Low,9,Yes,50001–80000
Hatchback,8,194333,95,1931,48,16.1,11.6,33,61,Good,High,3,Yes,50001–80000
Truck,9,64957,90,2806,50,10.1,12.02,30,76,Worn,Medium,10,No,50001–80000
SUV,11,144273,101,2584,37,14.8,11.53,31,52,Worn,High,7,No,25001–50000
SUV,8,165997,100,2020,46,11.3,11.01,34,103,Worn,Low,7,No,50001–80000
Truck,5,113878,97,2865,32,8.8,12.33,36,106,Worn,Low,9,Yes,50001–80000
Truck,3,171380,90,1732,33,8.0,12.93,45,107,Good,Low,1,Yes,80001–120000
Truck,11,189831,88,1597,42,8.1,12.18,38,39,Moderate,High,11,Yes,25001–50000
Hatchback,3,14883,101,2747,48,18.4,11.8,31,75,Moderate,Medium,4,No,50001–80000
Sedan,9,176677,97,2619,31,8.7,12.34,35,54,Moderate,Low,3,No,50001–80000
Truck,2,135979,91,2335,48,14.3,12.41,37,40,Moderate,High,3,Yes,50001–80000
Hatchback,10,20888,107,2281,27,15.8,11.72,30,81,Critical,Medium,4,Yes,50001–80000
Truck,12,96514,110,1535,40,15.2,11.58,33,42,Good,Medium,5,Yes,50001–80000
SUV,13,87670,107,2773,24,16.3,12.71,42,30,Moderate,Low,11,No,25001–50000
Truck,3,145064,97,2023,50,13.6,12.05,42,42,Good,Medium,9,No,50001–80000
Truck,13,179760,100,2146,37,10.0,12.34,30,103,Good,Medium,6,No,25001–50000
SUV,8,197064,108,1730,47,8.4,11.31,32,42,Worn,Medium,4,No,50001–80000
SUV,7,171479,94,2496,48,19.6,12.17,45,62,Critical,Medium,4,No,50001–80000
Truck,11,79929,110,1865,35,18.0,11.12,45,106,Critical,High,5,Yes,25001–50000
Sedan,14,161184,110,2199,40,10.5,11.65,33,44,Good,High,11,Yes,25001–50000
Sedan,14,186449,87,2385,24,9.3,11.44,34,85,Moderate,Medium,12,No,25001–50000
SUV,4,82024,97,1632,43,19.1,11.5,44,88,Worn,Medium,3,Yes,50001–80000
SUV,12,68414,93,2451,39,9.2,12.9,31,106,Worn,Low,8,No,50001–80000
SUV,9,80389,105,1589,42,18.9,12.45,30,50,Worn,High,3,No,25001–50000
Truck,1,174274,97,1510,25,19.7,12.36,43,105,Moderate,Low,2,No,80001–120000
Sedan,10,93947,95,2073,46,17.9,12.89,35,68,Moderate,High,1,No,25001–50000
SUV,4,99169,92,2077,39,9.7,11.92,40,49,Good,High,2,Yes,50001–80000
Truck,1,30234,106,2287,23,12.9,12.37,41,35,Good,High,8,Yes,50001–80000
Hatchback,15,57118,99,1632,43,14.8,12.88,35,57,Good,Low,8,Yes,50001–80000
Truck,4,197189,97,2791,20,10.0,11.88,39,63,Moderate,Medium,4,No,50001–80000
Truck,7,33397,103,2380,49,16.3,11.26,42,88,Worn,High,9,Yes,25001–50000
Truck,7,163684,89,1604,21,14.6,11.22,38,55,Critical,Low,12,No,50001–80000
SUV,4,168365,88,2861,20,5.3,11.22,39,77,Good,High,9,Yes,50001–80000
Truck,15,39639,91,2412,47,8.9,11.18,30,36,Critical,High,6,No,25001–50000
Hatchback,8,181068,103,2144,26,11.1,12.0,43,31,Good,High,5,No,25001–50000
Hatchback,8,63054,101,2222,34,8.7,12.34,37,61,Good,Low,3,Yes,50001–80000
Truck,10,133493,85,2449,25,15.3,12.76,44,70,Moderate,Low,4,Yes,50001–80000
Hatchback,10,196379,86,2203,27,11.3,11.82,44,81,Critical,High,9,Yes,25001–50000
Truck,15,80664,95,2817,28,16.7,12.12,34,65,Critical,Medium,11,Yes,25001–50000
Sedan,10,194152,95,2165,20,8.6,11.48,36,76,Worn,High,7,No,25001–50000
Truck,2,147413,100,2910,21,9.0,12.5,35,97,Worn,High,12,No,50001–80000
Sedan,1,135372,91,2956,42,12.3,11.59,32,61,Worn,Medium,9,No,50001–80000
SUV,9,120557,98,2782,22,9.1,12.01,41,68,Moderate,High,9,Yes,25001–50000
Truck,11,123762,109,1722,49,19.8,11.02,41,45,Good,Low,6,No,50001–80000
Sedan,5,77248,85,2369,37,9.7,11.75,45,105,Critical,Low,7,No,50001–80000
Truck,8,109535,96,1668,43,11.6,11.56,30,101,Moderate,High,4,No,50001–80000
Hatchback,4,184506,97,2353,30,17.4,11.03,39,83,Worn,Low,4,No,50001–80000
Hatchback,14,197827,92,2522,39,17.3,11.09,34,59,Critical,Low,3,No,50001–80000
Sedan,9,117367,95,1946,25,8.1,11.39,37,55,Critical,High,11,Yes,25001–50000
Sedan,15,59513,106,1553,48,5.4,12.71,34,104,Good,High,7,Yes,25001–50000
SUV,5,150348,85,1724,35,19.1,12.4,38,35,Moderate,Medium,6,No,50001–80000
Hatchback,15,107912,99,1713,31,14.6,11.44,39,49,Good,Low,4,No,50001–80000
Truck,15,132721,85,1881,27,15.1,11.28,42,44,Moderate,Medium,6,No,25001–50000
Truck,9,91295,89,2902,32,18.7,12.13,41,87,Worn,Low,4,No,50001–80000
Hatchback,11,62491,100,2098,20,9.8,12.79,36,81,Good,High,6,Yes,25001–50000
Truck,13,48577,86,2125,22,14.0,12.1,45,63,Moderate,Medium,7,Yes,50001–80000
Truck,3,110486,110,2908,25,5.1,11.82,45,63,Critical,Medium,1,Yes,50001–80000
Hatchback,14,32576,97,2297,36,9.3,12.75,41,84,Critical,High,11,No,25001–50000
Sedan,3,67443,106,2563,25,13.6,12.37,41,101,Good,Medium,12,Yes,50001–80000
Sedan,1,47560,89,2271,34,9.8,11.3,35,52,Critical,Low,6,No,80001–120000
SUV,7,180616,100,1736,25,8.3,12.26,39,98,Critical,Medium,9,Yes,50001–80000
SUV,6,130626,94,2505,30,10.1,12.31,36,99,Worn,Low,8,No,50001–80000
Truck,4,72456,89,2828,21,16.8,11.49,39,31,Good,High,3,Yes,50001–80000
Truck,2,173270,92,2652,39,7.7,12.15,30,35,Worn,High,6,No,50001–80000
Hatchback,3,158532,104,2811,37,6.3,11.79,35,107,Critical,Low,10,No,50001–80000
Truck,9,166526,92,2108,24,12.9,11.68,34,46,Good,Medium,6,No,50001–80000
SUV,3,129732,88,2386,21,9.8,11.41,35,103,Good,Low,5,Yes,80001–120000
SUV,6,27724,101,2332,35,7.9,11.98,32,52,Moderate,Low,7,No,50001–80000
Hatchback,8,88760,104,2108,40,16.0,12.64,35,91,Worn,Low,9,No,50001–80000
Sedan,7,150947,99,2547,22,18.9,11.45,35,87,Good,High,11,Yes,25001–50000
Hatchback,5,23169,105,2476,37,16.1,11.34,41,110,Worn,Low,11,Yes,50001–80000
SUV,1,197142,85,2563,21,5.1,11.78,31,86,Moderate,Medium,12,No,50001–80000
Sedan,15,166782,89,1803,43,17.3,11.87,31,86,Critical,Medium,7,No,25001–50000
Hatchback,9,119386,100,2713,27,7.9,11.52,36,97,Critical,Low,6,Yes,50001–80000
SUV,6,82816,96,2482,40,7.7,12.13,42,96,Good,Medium,11,Yes,50001–80000
Sedan,12,5829,85,1996,38,8.7,12.23,42,101,Moderate,Medium,11,Yes,50001–80000
Sedan,6,66799,92,1886,43,11.5,12.21,41,30,Moderate,High,5,No,50001–80000
SUV,8,151637,108,1751,33,14.8,11.4,30,41,Good,Low,9,Yes,50001–80000
Truck,6,88984,86,2689,30,8.0,12.43,38,89,Critical,Medium,11,Yes,50001–80000
Hatchback,13,33722,110,1800,36,18.6,12.96,35,74,Worn,Medium,11,No,25001–50000
Hatchback,14,145540,101,1881,33,18.8,12.62,38,61,Critical,Medium,7,Yes,50001–80000
Truck,10,29748,105,1631,44,15.2,11.46,38,84,Critical,Medium,2,No,50001–80000
Sedan,7,7717,107,2474,44,8.8,12.28,45,109,Moderate,Medium,7,Yes,50001–80000
Truck,5,182152,107,1514,48,9.0,11.15,43,108,Moderate,High,8,Yes,25001–50000
Sedan,8,107722,92,1904,43,12.7,12.58,42,78,Worn,Low,12,No,50001–80000
SUV,6,31161,86,2718,36,17.9,12.82,38,71,Critical,Low,9,No,50001–80000
SUV,4,50139,89,2011,20,12.1,11.22,38,38,Worn,Low,2,No,50001–80000
Sedan,2,151003,86,2141,26,9.0,12.13,45,48,Critical,Low,12,No,50001–80000
Hatchback,10,158646,90,1545,39,13.0,11.3,34,53,Critical,Low,2,No,50001–80000
Hatchback,1,94860,107,1786,43,14.6,11.17,36,91,Worn,Low,12,No,50001–80000
Hatchback,2,5142,97,2050,43,17.1,11.67,37,78,Worn,Medium,4,Yes,50001–80000
Hatchback,14,102154,91,2291,25,13.0,11.03,30,44,Moderate,Low,9,Yes,50001–80000
Hatchback,7,114717,110,2258,45,9.2,11.57,34,89,Critical,Low,10,No,50001–80000
Hatchback,11,16331,92,1547,30,15.6,11.48,39,70,Worn,High,3,No,25001–50000
Hatchback,14,195751,96,2173,41,12.5,11.43,45,63,Worn,Low,7,Yes,50001–80000
SUV,5,106840,93,1981,20,9.8,11.94,30,44,Worn,High,11,Yes,25001–50000
SUV,14,40300,91,1859,25,16.1,12.03,43,34,Moderate,High,11,Yes,25001–50000
Sedan,9,193527,104,2155,44,7.4,11.38,44,74,Critical,Medium,9,Yes,50001–80000
Hatchback,5,24687,85,2569,28,5.3,11.13,34,66,Moderate,High,7,No,50001–80000
Hatchback,7,74384,99,2642,43,8.3,11.23,33,98,Worn,Medium,7,Yes,50001–80000
Sedan,6,8703,106,2594,39,16.3,12.39,36,70,Good,High,2,Yes,50001–80000
Truck,12,158962,91,1893,44,14.4,11.34,37,73,Moderate,Low,4,Yes,50001–80000
Hatchback,10,42176,106,2376,45,9.3,12.96,41,103,Critical,High,9,No,25001–50000
SUV,1,183601,90,2300,43,17.2,11.67,43,73,Good,Medium,4,Yes,50001–80000
Sedan,12,162331,90,2189,38,12.1,12.68,45,90,Good,High,7,Yes,25001–50000
SUV,13,121971,105,1729,42,7.9,11.59,43,109,Moderate,Low,1,No,50001–80000
SUV,5,176790,91,2154,24,10.5,11.76,44,86,Good,Medium,11,Yes,50001–80000
SUV,5,5202,105,2821,29,17.1,11.78,38,93,Critical,High,7,Yes,50001–80000
Truck,1,168025,91,2448,46,5.2,12.17,32,89,Moderate,High,9,Yes,50001–80000
Truck,6,25922,108,1737,42,11.9,12.37,37,82,Good,Medium,8,No,50001–80000
Sedan,2,157537,108,2058,32,15.0,12.9,39,102,Moderate,Medium,7,No,50001–80000
Sedan,14,175212,107,1545,40,17.1,12.49,31,55,Critical,High,3,No,25001–50000
SUV,12,38770,107,2381,32,13.3,11.68,33,50,Moderate,Low,9,Yes,50001–80000
Sedan,7,24911,93,2703,45,18.5,11.4,35,110,Good,Medium,6,No,50001–80000
Sedan,14,45054,107,2718,37,14.7,12.4,42,63,Worn,High,10,Yes,25001–50000
Truck,4,7918,94,1711,20,17.3,11.3,41,54,Good,High,2,Yes,50001–80000
SUV,3,135301,86,2884,46,17.3,12.26,34,81,Worn,Low,3,Yes,80001–120000
Sedan,13,159988,86,2409,33,19.8,12.8,44,38,Worn,Medium,8,No,25001–50000
Hatchback,10,50281,104,1760,27,8.4,12.45,39,37,Good,High,8,No,25001–50000
SUV,10,158670,99,2621,26,14.3,12.05,38,74,Worn,High,4,Yes,25001–50000
Hatchback,10,10755,95,2666,50,11.9,11.43,45,73,Critical,Medium,7,Yes,50001–80000
Hatchback,11,78336,93,2747,34,7.4,12.81,36,41,Good,Medium,2,No,50001–80000
Hatchback,13,35735,98,1835,44,12.2,12.42,44,87,Good,Low,10,Yes,50001–80000
Truck,11,71892,87,1536,22,9.7,11.94,34,80,Critical,Medium,9,No,50001–80000
Hatchback,2,26579,108,1956,22,9.8,12.61,42,108,Good,Medium,1,No,50001–80000
Sedan,5,115334,90,2313,33,10.9,11.44,41,63,Worn,Medium,5,No,50001–80000
Hatchback,13,70889,88,2723,48,19.7,12.41,30,53,Good,Low,6,Yes,50001–80000
Hatchback,2,62297,95,2785,24,17.3,12.73,32,37,Worn,Low,9,Yes,50001–80000
Sedan,7,197043,104,2878,26,6.2,12.03,45,46,Good,Medium,7,No,50001–80000
Sedan,1,95807,108,1597,45,5.5,12.63,39,62,Worn,High,9,Yes,50001–80000
Hatchback,15,30809,91,2561,50,18.8,12.53,42,31,Good,Low,4,Yes,50001–80000
Sedan,5,97860,97,2838,47,9.8,11.28,38,33,Critical,High,5,Yes,50001–80000
SUV,8,97344,96,1646,36,14.1,12.27,37,81,Critical,Low,8,Yes,50001–80000
Truck,14,102310,96,1796,40,16.7,12.15,44,37,Critical,High,5,No,25001–50000
Hatchback,9,194204,109,2266,43,5.4,12.9,30,47,Good,Medium,8,No,50001–80000
Sedan,6,100767,98,1720,20,17.9,11.66,40,44,Good,Medium,4,No,50001–80000
Hatchback,7,82189,91,1819,43,15.4,11.05,36,101,Worn,Low,7,Yes,50001–80000
Truck,2,20755,100,2023,47,17.0,11.21,34,63,Critical,High,8,Yes,50001–80000
Sedan,15,76850,100,1868,44,13.5,11.45,36,44,Good,High,3,No,25001–50000
Hatchback,3,82314,109,2878,23,9.7,12.18,34,106,Good,Medium,4,No,50001–80000
SUV,13,39232,85,1517,47,10.7,11.93,31,60,Critical,Medium,3,Yes,50001–80000
SUV,1,192243,87,1714,46,14.5,11.85,30,43,Moderate,Low,12,No,80001–120000
Sedan,3,186027,91,2445,26,14.3,12.52,33,78,Worn,Low,3,No,50001–80000
Hatchback,14,7576,102,2714,46,16.6,11.79,39,81,Good,Medium,10,No,25001–50000
SUV,11,59148,94,2504,26,5.5,11.53,41,71,Good,Low,3,Yes,50001–80000
SUV,1,49038,109,1776,31,11.3,12.83,36,97,Worn,Medium,3,Yes,50001–80000
Hatchback,7,87291,96,1688,26,18.7,12.42,41,74,Good,Low,4,Yes,50001–80000
Hatchback,13,78838,108,2967,40,18.9,11.43,43,99,Moderate,High,10,Yes,25001–50000
Truck,2,105281,94,2293,31,10.8,11.81,32,83,Moderate,Low,3,Yes,50001–80000
Sedan,14,158945,89,2174,34,10.2,11.27,30,107,Good,Low,9,Yes,50001–80000
SUV,8,122757,92,1676,47,5.4,11.01,31,79,Good,Low,1,Yes,50001–80000
Hatchback,3,175030,109,2269,40,12.6,12.7,39,58,Good,Medium,8,Yes,50001–80000
Sedan,15,143885,93,2431,50,11.3,12.47,35,81,Good,Medium,4,Yes,50001–80000
SUV,14,172526,109,2955,26,19.9,12.4,41,42,Critical,High,8,No,25001–50000
SUV,6,62427,94,2346,47,8.7,12.1,42,62,Worn,High,9,No,50001–80000
SUV,11,183962,94,2727,43,8.7,11.66,42,64,Good,Medium,12,No,50001–80000
SUV,13,121416,91,2232,50,17.0,12.28,37,44,Good,High,2,Yes,25001–50000
Sedan,9,35123,97,2766,48,18.2,12.35,36,110,Critical,Low,12,Yes,50001–80000
Hatchback,10,26815,102,2511,40,10.9,11.42,34,52,Good,Medium,10,Yes,25001–50000
Hatchback,12,186890,108,1553,28,6.5,11.82,31,78,Worn,Medium,5,Yes,25001–50000
SUV,14,86209,108,2590,22,8.3,11.25,40,83,Worn,Low,4,No,50001–80000
Truck,13,182226,109,2001,37,16.0,11.51,42,76,Critical,Low,11,Yes,50001–80000
Truck,5,53845,103,2975,29,15.7,11.71,37,54,Good,High,7,No,50001–80000
SUV,6,105668,102,2257,36,10.5,12.47,38,72,Good,Medium,5,No,50001–80000
SUV,12,195804,104,2585,37,8.3,11.33,38,49,Good,Medium,12,Yes,25001–50000
Hatchback,6,20932,100,2287,20,6.3,11.12,37,68,Worn,Low,4,Yes,50001–80000
Sedan,10,187912,108,2155,37,18.6,12.07,36,108,Moderate,High,12,Yes,25001–50000
Hatchback,11,138602,92,2369,20,18.7,12.19,42,84,Worn,Low,2,No,50001–80000
SUV,5,157659,110,2845,21,15.2,12.18,39,73,Critical,Medium,6,Yes,50001–80000
SUV,3,163979,99,1585,41,16.6,12.18,42,51,Moderate,Medium,9,No,50001–80000
SUV,15,13862,95,2872,39,19.8,11.34,38,87,Worn,Medium,1,Yes,50001–80000
Hatchback,12,139512,93,2292,21,6.7,12.02,39,69,Worn,Medium,9,Yes,25001–50000
Hatchback,12,40794,85,2912,21,6.1,12.94,41,85,Good,Medium,11,No,25001–50000
Hatchback,5,97341,99,1670,28,12.1,11.82,31,63,Moderate,High,7,Yes,25001–50000
Truck,1,53061,101,2320,45,18.2,12.51,32,57,Worn,Medium,3,Yes,50001–80000
Truck,2,90846,87,2942,47,18.1,12.61,36,31,Moderate,High,9,No,50001–80000
